access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,leverage
1,0,1,0.5,0,0.054611463,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.012650913,0
0.6,1,0,0.25,0,0.05082651,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.25,0.2,0.00747406,0
1,0,1,0.375,0,0.040089603,0,0,1,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.25,0.1,0.010517776,0
1,0,1,0.375,0,0.039780627,0,0,1,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.028634502,0
1,0,1,0.5,0,0.039085432,0,0,0,0,1,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.25,0.2,0.012005523,0
1,1,0,0.5,0,0.039008188,0,0,0,0,0,1,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.8,0.047409899,0
0.6,1,0,0.125,0,0.036150162,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.00021867,0
0.4,0,1,0.375,0,0.004634636,0,0,1,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.014367655,0
1,1,0,1,0.142857143,0.719913487,0,0,0,0,0,0,0,0,1,0,0.666666667,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.75,0.7,0.142179279,0.287662732
1,0,1,1,0,0.477213039,0,0,0,0,0,0,0,0,1,0,0.5,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.8,0.059454765,0
1,0,1,0.875,0,0.605128997,0,0,0,0,1,0,0,0,0,0,0.5,0.8,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.7,0.067392965,0
0.4,0,1,0.75,0,0.587208404,0,0,0,0,1,0,0,0,0,0,0.666666667,1,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.75,0.6,0.214231187,0
0.4,1,0,0.75,0,0.476440599,0,0,0,0,0,1,0,0,0,0,0.166666667,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.005394878,0
1,0,1,0.5,0,0.130387765,0,0,0,0,1,0,0,0,0,0,0.5,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.9,0.040316681,0.04246957
1,0,1,0,0,0.065502858,1,0,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.002778033,0
1,1,0,0.25,0,0.065039394,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,0.002472365,0
1,0,1,0.5,0,0.049513363,0,0,0,0,0,0,1,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.001076539,0
0.2,0,1,0.5,0,0.043720068,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.2,0.001813165,0
1,1,0,0,0,0.040784798,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000912166,0
1,0,1,1,0,0.501853854,0,0,0,0,0,0,0,0,1,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000142002,0
1,1,0,0.75,0,0.883284412,0,0,0,0,0,1,0,0,0,0,0.666666667,1,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.7,0.067600902,0
1,0,1,0.625,0,0.191024255,0,0,0,0,0,0,1,0,0,0,0.333333333,0.6,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.333333333,0.75,0.9,0.141552304,0
0.8,0,1,0.625,0,0.128997374,0,0,0,0,1,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.6,0.027284082,0
0.2,1,0,0.125,0,0.041325506,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.002197096,0
1,1,0,0.25,0,0.040784798,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.005242525,0
1,0,1,0.75,0,0.038081261,0,0,0,0,0,0,1,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0.25,0.6,0.014020598,0
1,0,1,0.5,0,0.035454967,0,0,0,0,0,0,1,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,1,0.026651691,0
1,1,0,0.625,0,0.032674185,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.8,0.001905843,0
1,1,0,0.125,0,0.024022864,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.004719685,0
1,1,0,0.125,0,0.023636645,0,1,0,0,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.6,0.014332716,0
0.8,1,0,0,0,0.016916422,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1,0.000985714,0
0.8,1,0,0.875,0,0.0101962,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.8,0.004050982,0
1,0,1,0.875,0.714285714,0.647304187,0,0,0,0,0,0,1,0,0,0,0.666666667,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.9,0.079104103,0
1,1,0,0.625,0,0.370152943,0,0,0,0,1,0,0,0,0,0,0.666666667,1,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.75,0.9,0.117597861,0.015923048
0,0,1,0,0,0.078170864,1,0,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.0028631,0
0.2,1,0,0.5,0,0.074926618,0,0,0,0,0,0,0,1,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2,0.000244919,0
1,0,1,0.125,0,0.064035223,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.010703208,0
1,0,1,0.125,0,0.061177198,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.027713203,0
1,0,1,0.25,0,0.051521706,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.333333333,0.25,0.8,0.007446699,0
1,0,1,0.375,0,0.049358875,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.007884101,0
1,1,0,0.5,0,0.042793141,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000129464,0
1,0,1,0.5,0,0.039626139,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.25,0.1,0.017950413,0
0.2,0,1,1,0,0.036536382,0,0,0,0,0,0,0,0,1,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000329564,0
1,0,1,0.375,0,0.032596941,0,0,0,0,0,0,0,0,0,0,0.333333333,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.6,0.022167004,0
1,1,0,0.5,0,0.025876719,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.2,0.000683434,0
0.6,1,0,1,0,0.841495443,0,0,0,0,0,0,0,0,1,0,0.666666667,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.75,0.6,0.241505186,0
0.2,0,1,0.5,0,0.395257222,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.1,0.000211214,0
1,0,1,0.5,0,0.113007879,0,0,0,0,0,0,1,0,0,0,0.666666667,0.6,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.5,1,0.062566687,0.103772765
1,0,1,0,0,0.07477213,1,0,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.7,0.007852701,0
1,1,0,0.125,0,0.062953808,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.8,0.006022707,0
1,1,0,0.875,0,0.040707554,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.027830001,0
1,0,1,0.125,0,0.039780627,0,1,0,0,0,0,0,0,0,0,0.666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0.1,0.050743097,0
0,1,0,0,0,0.0388537,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000422103,0
1,1,0,0.25,0,0.037695041,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.8,0.008881442,0
1,1,0,0,0,0.026185694,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.00433537,0
1,1,0,0.625,0,0.016761934,0,0,0,0,0,1,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.001125903,0
0.4,1,0,0,0,0.009501004,1,0,0,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.023624505,0
1,1,0,0.5,0,0.640738452,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.003982243,0
1,0,1,0.375,0,0.084118647,0,0,1,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.5,0.086029622,0
1,0,1,0.75,0,0.134945157,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000767831,0
0.6,0,1,0.5,0,0.106287656,0,0,0,0,1,0,0,0,0,0,0.5,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.7,0.033471828,0
1,0,1,0.875,0.142857143,0.097945311,0,0,0,0,1,0,0,0,0,0,0.5,0.6,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.8,0.043172142,0.218577079
1,0,1,0.25,0,0.036459138,0,0,1,0,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.7,0.057046653,0
0.6,0,1,0,0,0.061331685,0,1,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.000448346,0
0,0,1,0,0,0.044646995,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.002400969,0
1,1,0,0.625,0,0.04178897,0,0,0,0,0,0,0,1,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.5,0.05263516,0
1,0,1,0.625,0,0.038158505,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.02126643,0
0.6,1,0,0.625,0,0.03669087,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.002333345,0
1,0,1,0.125,0,0.036536382,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.8,0.006511059,0
1,0,1,0.5,0,0.036459138,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.000620954,0
0.2,1,0,0.375,0,0.011277615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.38E-06,0
1,1,0,0.875,0,0.290591689,0,0,0,0,0,0,0,1,0,0,0.5,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.5,0.040429358,0
1,1,0,0.375,0,0.074231423,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.007315122,0
0.2,1,0,0.125,0,0.064266955,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.025245975,0
1,0,1,0.625,0,0.051289974,0,0,0,0,0,0,1,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.020741126,0
1,1,0,0,0,0.047505021,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.002162331,0
1,1,0,0.75,0,0.044646995,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.004669562,0
1,1,0,0.375,0,0.042484165,0,0,0,1,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.002646147,0
1,0,1,0.125,0,0.040862042,0,1,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.4,0.005092057,0
1,1,0,0.5,0,0.037617797,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.019660132,0
0.2,1,0,0.875,0,0.032674185,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.6,0.007497912,0
1,0,1,0.75,0,0.025104279,0,0,0,0,1,0,0,0,0,0,0.5,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.333333333,0.5,0.9,0.075445542,0
1,1,0,0.625,0,0.023868376,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.00458649,0
0.2,1,0,0.125,0,0.019465472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001278908,0
1,1,0,0.75,0,0.621581956,0,0,0,0,0,1,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.021125869,0
1,1,0,0,0,0.402827128,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.25,0.6,0.010602796,0
1,0,1,0.5,0,0.380117411,0,0,0,0,1,0,0,0,0,0,0.666666667,0.8,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.5,0.1,0.070840115,0
1,1,0,0.375,0,0.124671713,0,0,0,1,0,0,0,0,0,0,0.333333333,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,1,0.022704362,0
1,1,0,0.5,0,0.212729801,0,0,0,0,0,1,0,0,0,0,0.5,0.8,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.8,0.036210683,0
1,0,1,0.5,0,0.034296308,0,0,0,0,1,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.8,0.032055093,0
1,0,1,0.375,0,0.146145528,0,0,1,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.5,0.012770861,0
1,1,0,0.75,0,0.063880735,0,0,0,0,1,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.666666667,0.75,1,0.17103065,0
1,0,1,0.25,0,0.052216901,0,0,1,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.6,0.011423972,0
0.2,0,1,0,0,0.043333848,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.003250654,0
1,1,0,0.125,0,0.037386065,0,1,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.25,0.7,0.014126226,0
1,0,1,0.125,0,0.032751429,0,0,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.7,0.000772968,0
1,1,0,0.625,0,0.032751429,0,0,0,0,0,1,0,0,0,0,0.333333333,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.25,0.7,0.010766952,0
1,1,0,0.375,0,0.452186003,0,0,0,1,0,0,0,0,0,0,0.5,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0.5,0.6,0.061480419,0
0.4,0,1,0.875,0,0.538158505,0,0,0,0,1,0,0,0,0,0,0.666666667,0.2,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,3.71E-06,0
1,1,0,0.375,0,0.359184304,0,0,0,1,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.002658006,0
0.6,1,0,0.625,0,0.028503013,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2,0.000206457,0
0,1,0,0.625,0,0.1165611,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1,0.000326469,0
1,0,1,0.375,0,0.068901591,0,0,1,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.001061508,0
1,0,1,0.125,0,0.063340028,0,1,0,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.666666667,0.25,0.9,0.009040116,0
1,0,1,0.5,0,0.060173026,0,0,0,0,1,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.002725871,0
1,1,0,0.125,0,0.050980998,0,1,0,0,0,0,0,0,0,0,0.333333333,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0.25,0.7,0.014380863,0
1,1,0,0.75,0,0.044569751,0,0,0,0,1,0,0,0,0,0,0.666666667,0.4,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.333333333,0.75,0.9,0.159829199,0
0.6,1,0,0,0,0.038699212,1,0,0,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0,0.8,0.000747932,0
0.8,0,1,0.125,0,0.036613626,0,1,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.002758372,0
0.4,0,1,0,0,0.0286575,1,0,0,0,0,0,0,0,0,0,0.166666667,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.7,0.00610602,0
1,0,1,0.625,0,0.020855863,0,0,0,0,1,0,0,0,0,0,0.166666667,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.6,0.000433303,0
1,0,1,0.625,0,0.505638807,0,0,0,0,1,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.3,0.005274954,0
1,0,1,0.375,0,0.241928009,0,0,1,0,0,0,0,0,0,0,0.166666667,0.6,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.666666667,0,0.7,0.003367355,0
1,1,0,0.875,0,0.120809516,0,0,0,0,0,1,0,0,0,0,0.166666667,0.2,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0.1,0.006103711,0
1,0,1,0.375,0,0.114861733,0,0,1,0,0,0,0,0,0,0,0.166666667,0.4,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.333333333,0,0.5,0.004482087,0
