,index,Unnamed: 0,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
102,118,118,136,3,0,1,4,1,151,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,12359434,37.5329645,0,6314688,187,213,111,0,115,2329
103,119,119,138,6,1,0,9,2,9411,0,0,0,0,0,0,0,0,1,0,5,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,8,122306352,60.37508611,106443740,1819743,340,307,0,0,0,0
104,121,121,140,6,0,1,8,1,7925,0,0,0,0,1,0,0,0,0,0,4,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,57973199,32.7556509,0,33936806,2567,73191,0,0,0,90117
105,122,122,141,3,0,1,7,1,7693,0,0,0,0,1,0,0,0,0,0,5,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,7,184287296,67.97465955,0,280,1,0,0,0,0,0
106,123,123,142,3,1,0,7,1,6259,0,0,0,0,0,1,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,4640816,26.48211266,0,118472,17,0,0,0,0,0
107,124,124,143,6,0,1,5,1,1779,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,34681468,78.5933951,15715000,71320843,1670,1277,0,0,0,24504
108,125,125,144,6,0,1,1,1,939,1,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,2389737,22.65729444,0,8131790,310,20286,216033,0,51101,157
109,126,126,145,6,1,0,3,1,933,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,2126793,24.12879856,0,1035764,152,823,0,0,0,0
110,127,127,147,6,0,1,5,1,732,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,926067,56.6443,0,7606517,275,3805,0,0,0,31023
111,128,128,148,2,0,1,5,1,657,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,3,1559732,24.2720784,0,343027,11,328663,0,0,0,0
112,129,129,149,6,1,0,1,1,619,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,784669,33.9518,0,13981407,191,146,0,0,0,0
113,130,130,154,6,0,1,9,1,6588,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,122154,21.6237,0,43809471,6207,225,20836,0,0,696788
114,131,131,155,6,1,0,7,1,11526,0,0,0,0,0,1,0,0,0,0,5,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,58152072,32.97295074,0,915128,43,448,0,0,0,102
115,132,132,156,6,0,1,6,1,2564,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,4,10,121767011,60.64808252,0,9201666,681,0,488771,0,0,18
116,133,133,157,5,0,1,6,1,1761,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,23470484,32.69294781,0,59777,1,0,0,0,0,0
117,134,134,159,2,1,0,2,1,626,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1890000,38.938727,0,459,4,73,0,0,0,0
118,135,135,160,6,1,0,3,1,619,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,4509758,49.76084943,0,6646883,157,0,0,0,0,0
119,136,136,161,6,0,1,7,1,584,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,7,12060887,62.23181686,0,136762,17,45,45,0,0,0
120,137,137,163,6,0,1,5,1,550,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,11,22926485,41.9048997,0,164823366,4825,1427870,0,0,0,895
121,138,138,164,6,1,0,6,1,514,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,1639456,69.54226385,0,1282844,93,0,0,0,0,63
122,139,139,165,6,1,0,2,1,402,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,4059997,23.42690428,0,1573605,59,15022,14904,0,0,0
123,140,140,166,6,1,0,2,1,397,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,7,12329379,22.54924407,0,11486,11,6526,4685,0,0,55
124,142,142,168,5,1,0,8,1,223,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,9,3484761,21.4687,0,18777,7,0,0,0,0,253
125,143,143,169,6,0,1,8,6,8471,0,0,0,0,0,0,1,0,0,0,5,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,10,68047428,63.7349279,0,3307094,166,0,0,0,0,0
126,144,144,171,6,1,0,6,1,4883,0,0,0,0,1,0,0,0,0,0,5,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,10,101160770,40.61393865,5892000,38088188,1469,3318,0,0,115,81
127,147,147,175,6,0,1,2,1,920,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,9207181,39.31533428,0,4053469,144,8121,403,0,27240,114
128,148,148,176,6,0,1,2,1,883,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,23839625,40.51506201,0,37215762,577,2432560,18765,0,0,1590
129,149,149,177,6,0,1,3,1,758,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,2,9,6405846,57.81083836,0,32723318,507,3219,0,0,0,28
130,150,150,178,6,0,1,4,1,730,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,9,6782111,22.06771527,0,373776,105,23765,0,0,0,58
131,151,151,179,6,1,0,5,1,645,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,111368,78.932,0,265524027,2434,360958,2754411,0,0,64
132,152,152,180,6,0,1,5,1,604,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,2,15441417,50.49217281,0,9807490,459,8422228,130986,0,0,1213
133,154,154,182,6,0,1,4,1,513,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,19068639,49.71618293,0,8608,3,0,0,0,0,0
134,155,155,183,6,1,0,5,1,426,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,3,587908,115.4337187,0,66777460,463,64054,0,0,0,0
135,157,157,187,2,0,1,5,1,5208,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,181692,15.05680721,0,55178,3,97,0,0,0,0
136,158,158,188,6,0,1,5,1,1554,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,11,53821508,77.49248659,38399000,420661718,2789,29685,2271821,0,0,381
137,159,159,189,6,0,1,1,1,1059,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,6755100,62.49929053,0,1859763,11,0,0,0,0,0
138,160,160,191,6,1,0,2,1,906,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,5180891,24.97883425,0,189101,43,66907,0,0,0,0
139,161,161,192,6,1,0,8,1,618,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,23940098,52.8718852,0,21059981,1266,122,39,0,0,645760
140,162,162,193,6,0,1,2,1,606,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,2,43650545,74.8353,0,110719958,1914,109862009,90792,0,143861,231
141,164,164,195,6,1,0,3,1,579,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,9,7640050,24.81112548,0,1100317,37,58914,0,0,0,0
142,165,165,196,6,1,0,1,1,430,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,3729399,60.07591003,0,332792,13,0,0,0,0,0
143,166,166,198,6,1,0,6,1,308,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,968531,63.51372186,0,341276,61,63529,0,2934,0,122
144,167,167,199,3,1,0,1,1,214,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,20322420,23.2385861,0,1785562,6,0,0,0,0,0
145,168,168,201,6,1,0,5,1,8386,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,3425630,5.594568924,0,18049,2,0,0,0,0,0
146,169,169,202,6,0,1,4,1,1180,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,6,74004941,49.99641242,0,54011910,263,372,0,0,0,1225
147,170,170,203,6,0,1,7,1,1838,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,660508,48.75274529,0,703774,14,0,0,0,0,45
148,171,171,204,4,0,1,5,1,1467,0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,28793346,49.63404753,0,145073,4,0,0,0,0,0
149,172,172,205,6,0,1,8,2,1359,0,0,0,0,1,0,0,0,0,0,4,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,37137811,34.81705907,80880000,30396146,4464,16224905,0,0,0,107
150,173,173,206,6,0,1,3,1,563,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,49073030,35.14856618,0,33948636,1436,17899878,527358,0,186,12231
151,174,174,207,4,0,1,1,1,885,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,385679,30.55968674,0,694572,21,0,0,0,0,0
152,176,176,209,6,1,0,6,1,632,0,0,0,0,0,0,0,1,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,6,45278148,70.57803376,0,31727,35,0,0,0,0,0
153,177,177,210,6,0,1,6,1,585,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,18293942,48.93019702,0,18814322,1528,0,1863,0,0,7362
154,179,179,212,6,0,1,2,1,564,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,5600984,49.20694478,0,16660589,444,2864,0,0,0,0
155,180,180,213,6,0,1,5,1,563,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,534161,28.17950027,0,64902,6,0,0,0,0,0
156,181,181,214,2,1,0,4,1,237,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4625,57.0617,0,113,1,113,0,0,0,0
157,182,182,215,6,1,0,8,1,3853,0,0,0,0,0,0,0,1,0,0,4,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,6,34778396,31.40002005,0,3310,4,116,0,0,0,0
158,183,183,217,6,1,0,4,1,1052,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,6292660,42.68756312,0,8314696,335,145,0,0,0,13
159,185,185,219,6,0,1,6,1,755,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,17842062,45.3966241,0,492675,11,123,0,0,0,0
160,186,186,220,6,1,0,1,1,706,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1860094,34.83501381,0,2480524,73,16439,0,0,0,325
161,187,187,221,6,1,0,7,1,669,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,4016880,73.61091444,0,4309691,58,0,0,0,0,0
162,188,188,222,6,1,0,4,1,641,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,2276285,25.14510225,0,304525,57,0,0,0,0,120
163,189,189,223,6,0,1,2,1,620,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,5,4380321,22.80104035,0,4668345,53,2320075,1836,0,0,0
164,190,190,224,6,1,0,5,1,578,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,16912162,22.40928723,0,15917110,545,0,0,0,0,0
165,191,191,226,2,1,0,8,1,514,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,6449901,23.59082578,0,40489,1,0,0,0,0,0
166,192,192,227,6,0,1,7,1,416,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,10,64900238,113.1152054,0,15085814,1036,578,0,0,0,0
167,193,193,228,6,1,0,6,1,400,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3945419,49.5893,0,43955,17,0,0,0,0,0
168,194,194,229,2,1,0,2,1,343,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1100150,21.4687,0,586885,47,10261,0,0,0,40
169,195,195,230,6,1,0,7,1,8138,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,18173028,37.99319103,0,21338480,958,3975441,28609,0,99,16693
170,196,196,231,6,1,0,1,1,5306,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,7,9120804,22.81874924,0,68705,5,0,0,0,0,0
171,197,197,232,6,0,1,5,1,5012,0,0,0,0,1,0,0,0,0,0,5,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,2,60938528,34.70262953,0,541329,27,541329,0,0,0,0
172,198,198,233,6,1,0,4,1,1705,0,0,0,1,0,0,0,0,0,0,3,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,11,19530889,51.05993536,0,35172055,2762,79106,0,0,0,127038
173,199,199,234,6,1,0,5,1,2845,0,0,0,0,0,1,0,0,0,0,4,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,9,31149381,33.31014481,0,2176397,63,0,0,0,0,0
174,200,200,235,6,0,1,5,1,535,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,27574633,35.31689406,0,50503879,3355,372581,0,0,0,24448
175,201,201,236,6,0,1,4,1,1983,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,10985830,29.61119894,0,1143401,107,8007,0,0,0,36
176,202,202,237,6,1,0,7,1,918,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,3,4,11,147125059,44.81262452,0,35788821,2958,1664029,114821,142964,161,496408
177,203,203,238,6,0,1,3,1,767,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,9827201,33.59577936,0,1378450,174,0,0,0,0,0
178,204,204,239,2,0,1,1,1,652,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,2796298,23.29905056,0,687398,7,0,0,0,0,0
179,205,205,240,6,1,0,2,1,575,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,12151751,35.13343438,0,77914,15,18098,0,0,0,133
180,206,206,242,6,0,1,2,1,515,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,664927,24.08303151,0,122166,81,0,1419,0,0,0
181,207,207,243,6,1,0,6,1,515,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,9262015,24.56524176,0,945626,43,94369,0,0,48056,37
182,208,208,244,6,1,0,4,1,5945,0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,7,52887072,28.96069051,0,5903514,20,0,0,0,0,0
183,210,210,246,6,1,0,4,1,4741,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,2286487,40.46006916,0,3518764,153,103,0,0,0,28
184,213,213,249,6,0,1,4,1,983,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,913137,21.74986281,0,326325,32,133,0,0,0,0
185,214,214,250,6,0,1,2,1,911,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,10,7776545,42.56598528,0,208562962,2873,641825,2959026,0,0,1936831
186,215,215,251,6,0,1,5,1,870,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,2344866,31.44810865,0,421796,50,126,29955,0,0,0
187,216,216,252,6,1,0,2,1,751,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,8,12370796,26.11623501,0,104654,23,915,0,0,0,126
188,217,217,253,6,1,0,7,1,668,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,10,137489277,24.08184534,0,13058836,1584,1515058,3,5411,0,104948
189,218,218,254,4,1,0,1,1,592,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,643391,31.12781717,0,490058,28,0,0,0,0,79
190,219,219,256,5,0,1,2,1,565,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2372824,17.4004,0,5421309,211,3911025,0,0,22313,2544071
191,221,221,259,6,0,1,6,1,361,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,372739,16.95827775,0,119985,16,117,0,0,0,0
192,223,223,262,6,0,1,4,1,3223,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,8,2896687,34.99359735,0,111372,31,0,0,0,0,0
193,224,224,264,6,1,0,8,1,1655,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,5250573,37.35226154,0,47016,2,0,0,0,0,0
194,225,225,265,6,0,1,4,1,1578,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,3855609,26.5055278,0,13805558,293,4792,0,0,0,34853
195,227,227,267,6,0,1,7,1,1264,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,9,49619758,40.03612513,0,48042986,468,7025571,0,0,0,1085162
196,228,228,268,6,1,0,6,1,917,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,8,1018305,44.98378999,0,248306,37,0,0,0,0,0
197,229,229,270,5,0,1,2,1,695,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,8,3805104,29.17314238,0,1362991,78,0,0,0,0,0
198,230,230,271,6,0,1,5,1,533,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,14981,94.1821,0,833815,52,15889,0,0,0,23
199,232,232,274,5,0,1,6,1,5148,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,21369254,34.98056242,0,3814309,160,266184,0,0,0,17281
200,233,233,275,6,1,0,7,1,6132,0,0,0,0,0,0,0,1,0,0,4,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,8,30458947,44.96710473,0,155857,6,0,0,0,0,0
201,234,234,276,6,0,1,4,1,730,0,0,1,0,0,0,0,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,2,121228458,21.46884789,0,22060341,665,20143494,0,0,0,0
202,235,235,277,6,1,0,8,1,967,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,7,75458677,27.35456096,0,272739,45,0,0,0,0,1124
203,236,236,278,6,0,1,5,1,664,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,2,10,15197692,94.47346352,0,80657150,3808,76498,0,8795,0,186851
204,238,238,280,6,1,0,1,1,651,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,14146970,25.35077955,0,285426,109,72,0,0,0,0
205,239,239,281,6,0,1,6,1,624,0,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,11,13958511,71.69639093,0,10507874,5633,4051137,1476,0,65260,19427
206,241,241,284,1,0,1,9,1,564,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1816321,69.40198122,0,108697,1,0,0,0,0,0
