,Unnamed: 0,act_no,mts_mm_access_type,tot_aet_tld_rnd_202201,tot_aet_tld_rnd_202202,tot_aet_tld_rnd_202203,tot_aet_tld_rnd_202204,tot_aet_tld_rnd_202205,tot_aet_tld_rnd_202206
336,336,5600,100000,5000.0,5000.0,5000.0,5000.0,5000.0,5000
337,337,5601,111111,14537068.0,12445227.0,13300538.0,20555803.0,5935186.0,8304695
338,338,5602,111111,1714454.0,1426934.0,1125096.0,1156589.0,8663523.0,10175305
339,339,5603,111010,0.0,76556.0,27500.0,30800.0,26600.0,22500
340,340,5604,111111,1320662.0,1322753.0,1460125.0,1358953.0,1295830.0,1218775
341,341,5605,10010,570287.0,623937.0,697937.0,659103.0,675753.0,668353
342,342,5606,111111,990136.0,0.0,20633.0,30663.0,10000.0,80500
343,343,395,111111,8537633.0,8643757.0,8171710.0,6502670.0,6189877.0,5776576
344,344,396,111111,864651.0,49013.0,162413.0,151130.0,3209755.0,30700
345,345,397,100000,967002.0,1021292.0,1445340.0,980145.0,963256.0,657973
346,346,398,111111,18876003.0,20110497.0,32482079.0,31583345.0,30979785.0,25514575
347,347,399,111111,209886102.0,196904920.0,216101220.0,209985151.0,205094291.0,191390281
348,348,400,111111,1358092.0,1476142.0,1605542.0,1397238.0,1309388.0,1018538
349,349,401,111111,24589077.0,24679985.0,25374780.0,18026201.0,11365686.0,10642305
350,350,402,111111,26531844.0,28583624.0,29279067.0,23951500.0,25006900.0,19680500
351,351,403,111111,21683371.0,21473842.0,22598219.0,21127171.0,21276300.0,19346682
352,352,404,111110,10000.0,647000.0,30150.0,33281.0,31181.0,27431
353,353,405,111111,723441.0,833374.0,876868.0,1177979.0,978142.0,1057783
354,354,406,111111,86403775.0,101502249.0,113820361.0,115629603.0,119447712.0,108673297
355,355,407,111111,567803743.0,561662801.0,555533505.0,1064162367.0,1016005827.0,800712841
356,356,408,100111,3619.0,13801.0,15812.0,14709.0,20282.0,18168
357,357,409,111000,5989.0,33625.0,61739.0,60663.0,60599.0,60336
358,358,335,100001,300192.0,335386.0,406588.0,335453.0,311027.0,264270
359,359,336,111111,27053905.0,27234575.0,28549875.0,29542864.0,30240414.0,27262789
360,360,337,111111,86659544.0,85836933.0,100485133.0,96639204.0,105391722.0,102058936
361,361,338,111111,20628094.0,21075039.0,21182500.0,19785887.0,19611983.0,16351934
362,362,339,111111,284871143.0,284931929.0,296592917.0,257884339.0,254737905.0,251682590
363,363,340,110110,6524469.0,6595549.0,6901264.0,6867103.0,8744582.0,7910542
364,364,341,111111,2763944.0,2790926.0,1677899.0,1640106.0,1605154.0,1476148
365,365,342,1110,5341181.0,5374551.0,5502251.0,5614982.0,5062712.0,4395052
366,366,343,11111,3034419.0,3069800.0,2987100.0,5875220.0,5942370.0,4997770
367,367,344,111111,28001389.0,27542989.0,23109489.0,22495761.0,22597173.0,19121573
368,368,345,11111,89600.0,28593920.0,28232563.0,27127759.0,26071748.0,23410120
369,369,346,100111,7647.0,7647.0,7647.0,4749458.0,5859692.0,7829495
370,370,347,111101,167079.0,167149.0,189220.0,180444.0,171973.0,291857
371,371,348,1000,,0.0,3136.0,2033.0,1485.0,1528
372,372,349,1,,,,,,2568239
373,373,365,111111,12237167.0,15126517.0,16327862.0,19336127.0,15907706.0,15896131
374,374,366,111111,9627720.0,6678987.0,7913252.0,9218962.0,9078410.0,8157720
375,375,367,110101,3770318.0,3710318.0,3585318.0,3490666.0,3505946.0,2985946
376,376,368,111111,10281713.0,10676524.0,11491638.0,11854541.0,12265094.0,11827282
377,377,369,111111,13157650.0,14383513.0,14783425.0,13314697.0,15076338.0,12254660
378,378,370,111111,5466181.0,5825251.0,6565020.0,6308479.0,6224287.0,4738945
379,379,371,111111,23934918.0,23833919.0,23749035.0,23095171.0,23355191.0,20189311
380,380,372,111111,33293734.0,33047511.0,33332468.0,34582773.0,33969309.0,28837481
381,381,373,111101,4874425.0,5025338.0,5219852.0,5246699.0,4928232.0,5067032
382,382,374,110001,920376.0,941927.0,926841.0,891463.0,899460.0,782740
383,383,375,111111,41900.0,94050.0,45250.0,43655.0,43205.0,30550
384,384,376,111111,149467727.0,161877671.0,155047435.0,152707053.0,149238401.0,129238972
385,385,377,111000,44302.0,47602.0,53602.0,53202.0,50302.0,44302
386,386,378,111010,2333.0,2526.0,3269.0,2071.0,2182.0,1851
387,387,379,11,,,,,0.0,849885
388,388,440,111111,150511504.0,162509407.0,185766278.0,187104930.0,188438650.0,176342650
389,389,441,111111,14389954.0,14303629.0,15068050.0,14204638.0,15277788.0,14136579
390,390,442,111111,20967887.0,20982762.0,19345501.0,19212548.0,19402950.0,18105702
391,391,443,111111,87777340.0,86970600.0,84490750.0,81471420.0,81336600.0,72054660
392,392,444,111111,1416249.0,1567639.0,1562932.0,1547405.0,1522692.0,2249935
393,393,445,1110,4445032.0,5096032.0,7543997.0,7694191.0,7404353.0,6485928
394,394,446,110000,6295664.0,6512033.0,6872249.0,6952297.0,6847576.0,6215495
395,395,447,111111,6496010.0,6509130.0,6778337.0,6243522.0,6099699.0,5490235
396,396,448,111111,18436343.0,19911173.0,22152901.0,21806040.0,20824751.0,19329645
397,397,449,111111,106657849.0,100568394.0,105036904.0,112786824.0,113300661.0,108177886
398,398,450,101110,13039997.0,14428047.0,14186647.0,16029733.0,17207599.0,16618849
399,399,451,111111,3706583.0,3833173.0,3912782.0,3754962.0,3761862.0,3182527
400,400,452,111111,7927749.0,7714439.0,4373808.0,3249244.0,2673802.0,2719086
401,401,453,111111,1430040.0,1577590.0,1691790.0,1515787.0,1505042.0,1231392
402,402,454,111111,9610945.0,8954008.0,9149445.0,5898988.0,6088050.0,5099059
403,403,410,111111,1131062.0,1143581.0,1223604.0,1153054.0,1138096.0,1025646
404,404,411,111111,10821591.0,11192208.0,12029950.0,11215661.0,12603698.0,16392940
405,405,412,111111,9115245.0,8958061.0,7568950.0,5358170.0,4846870.0,3787070
406,406,413,110011,484461.0,517461.0,516461.0,518589.0,531589.0,438789
407,407,414,111111,4495707.0,1573723.0,1716517.0,1684688.0,1616007.0,758841
408,408,415,111111,3070847.0,3297787.0,3425319.0,3167378.0,3317378.0,2742928
409,409,416,111111,13873978.0,13415037.0,15927710.0,26690818.0,26863902.0,24169328
410,410,417,111111,85749623.0,97278539.0,99685285.0,99556997.0,101314851.0,95026712
411,411,418,10000,6941323.0,6860968.0,6674460.0,6531834.0,6555995.0,5777399
412,412,419,111110,649373.0,673789.0,685823.0,636609.0,633428.0,534421
413,413,420,111111,3845397.0,3941697.0,3972787.0,3944029.0,3923449.0,3711699
414,414,421,111111,14562518.0,14088108.0,15060608.0,14554841.0,15210628.0,12920478
415,415,422,110100,389982.0,475917.0,475917.0,475942.0,475942.0,475942
416,416,423,111111,14362848.0,20967491.0,26305798.0,30866705.0,33882905.0,66178295
417,417,424,1,,,,0.0,0.0,4769480
418,418,5853,111111,3712318.0,4225818.0,4347868.0,3484595.0,3289095.0,2366045
419,419,5854,111111,3177895.0,5255773.0,2234727.0,12172053.0,13573631.0,15417225
420,420,5855,111111,359959.0,404159.0,394809.0,402466.0,406716.0,393116
421,421,5856,111111,86057210.0,93578102.0,100788524.0,102075577.0,102306583.0,94125319
422,422,5857,100000,15575.0,14335.0,15375.0,13876.0,12896.0,9936
423,423,5858,111111,2249339.0,2582389.0,2634889.0,2423531.0,2465819.0,2014394
424,424,5859,110110,12626823.0,12262993.0,12269913.0,12132204.0,12364799.0,10621563
425,425,5860,110110,20070.0,18690.0,20970.0,19860.0,19020.0,14490
426,426,5861,111111,410663.0,409519.0,429829.0,362277.0,10333724.0,10281385
427,427,5862,110000,464843.0,521333.0,644317.0,640180.0,571010.0,571035
428,428,5863,111111,912517.0,898141.0,868166.0,846124.0,850493.0,725740
429,429,5864,111111,1184145.0,2860929.0,4462629.0,3867522.0,5316780.0,6387290
430,430,5865,111111,0.0,0.0,7271000.0,460352.0,367852.0,340352
431,431,5866,10100,,0.0,10000.0,10000.0,10000.0,10000
432,432,5867,100,,,,2882.0,2292.0,2237
433,433,5823,111111,74536863.0,75642603.0,75837173.0,74341775.0,70672709.0,60435554
434,434,5824,111111,1854.0,1854.0,11877496.0,11712089.0,13207447.0,11616485
435,435,5825,111111,12601861.0,12745058.0,14255324.0,13744385.0,13779621.0,11912856
436,436,5826,111111,15307592.0,14573510.0,15936427.0,15572440.0,14420813.0,12383744
437,437,5827,111111,9881979.0,9997879.0,10133879.0,10051087.0,10025447.0,10196307
438,438,5828,111110,4470673.0,4513051.0,4759457.0,4667731.0,4477930.0,4286604
439,439,5829,111111,103014.0,125762.0,125762.0,15000.0,15000.0,15000
440,440,5830,110001,3182469.0,3023485.0,3077503.0,2836055.0,2452942.0,2321046
441,441,5831,10000,0.0,2000.0,22150.0,25000.0,22900.0,19150
442,442,5832,111111,126203.0,23153.0,49887.0,54753.0,50953.0,220748
443,443,5833,111111,151623.0,149223.0,243924.0,418391.0,564424.0,474407
444,444,5834,110110,193721926.0,179104259.0,202734117.0,140104163.0,128458991.0,107384100
445,445,5835,11111,,3091.0,13499.0,12882.0,12292.0,12237
446,446,5836,11000,,7988337.0,20150.0,23000.0,20900.0,17150
447,447,5837,1111,,,152000.0,301554.0,295815.0,249215
448,448,5942,110000,806934.0,672164.0,735814.0,689058.0,628078.0,541758
449,449,5943,111111,11231462.0,11762620.0,11804591.0,12161491.0,12118140.0,11324655
450,450,5944,1101,97027077.0,97596368.0,100605536.0,105308142.0,107616950.0,106605450
451,451,5945,111111,94850764.0,98884043.0,103298039.0,95605780.0,103086248.0,87939050
452,452,5946,111111,14309527.0,14431711.0,18829186.0,18642898.0,15643739.0,12876394
453,453,5947,111111,5004000.0,4622400.0,5234400.0,5155200.0,4593600.0,3009600
454,454,5948,111111,1410807.0,1410467.0,1678537.0,1430970.0,2373230.0,2737291
455,455,5949,111111,8103367.0,8388573.0,10975398.0,12539107.0,12880245.0,11948153
456,456,5950,111111,12992985.0,13382968.0,14458410.0,13325183.0,15709083.0,14007440
457,457,5951,111110,2272305.0,2235105.0,2157605.0,2098886.0,2108376.0,1785995
458,458,5952,111111,129897362.0,143046127.0,150535048.0,118047003.0,131119314.0,86479661
459,459,5953,111110,901742.0,941242.0,990742.0,898884.0,876189.0,748689
460,460,5954,111111,10992114.0,10890587.0,10639276.0,12406417.0,12476157.0,11488221
461,461,5955,111111,722808.0,67140.0,32520.0,74477.0,74477.0,74477
462,462,5956,11111,,2746201.0,2837713.0,2764403.0,2847256.0,2630145
463,463,500,111111,291436229.0,292809009.0,308639929.0,302847361.0,271993141.0,224195956
464,464,501,111010,204209.0,204209.0,1579209.0,1579212.0,1579212.0,1579212
465,465,502,111111,72576992.0,71259134.0,73240233.0,71028615.0,70471239.0,63032464
466,466,503,111111,499424.0,495850.0,501634.0,509725.0,491498.0,473537
467,467,504,100101,1362731.0,1377587.0,1488498.0,1183578.0,1099523.0,990034
468,468,505,111111,21901309.0,21776109.0,22319609.0,21620128.0,21309728.0,19327278
469,469,506,111111,3284241.0,4759348.0,4641520.0,4525249.0,3728834.0,3124212
470,470,507,111111,4624709.0,4335910.0,4413619.0,4216839.0,4321767.0,4924311
471,471,508,111111,14813056.0,12010274.0,14790596.0,16643906.0,12106218.0,16193318
472,472,509,111111,2120245.0,2113406.0,2030330.0,1936070.0,1950380.0,1656622
473,473,510,111111,1081902.0,1228672.0,1278993.0,1277992.0,1378238.0,1133100
474,474,511,111111,21463235.0,22277981.0,24122653.0,23416701.0,23266172.0,19850942
475,475,512,100000,170993.0,189193.0,213993.0,180899.0,171099.0,140899
476,476,513,111101,6061091.0,6066558.0,6072278.0,6078342.0,6085159.0,6092669
477,477,514,111100,90753.0,8091.0,13843.0,12617.0,16229.0,15810
478,478,485,111000,84041696.0,88413196.0,91649196.0,101772460.0,100160960.0,100792460
479,479,486,111111,72723732.0,68253522.0,69501604.0,80736619.0,80882572.0,77495104
480,480,487,111111,3297981.0,3155900.0,3128000.0,3074898.0,2915998.0,3032998
481,481,488,111100,2133684.0,2292458.0,2423578.0,2178191.0,2099120.0,1769398
482,482,489,111111,4205255.0,4117055.0,4251751.0,3996285.0,3866384.0,3033524
483,483,490,111111,4313714.0,4259135.0,3722106.0,3457545.0,3439012.0,2890822
484,484,491,111111,12109708.0,13366088.0,13823628.0,13933361.0,13330991.0,11268811
485,485,492,111111,1445000.0,1693800.0,3341281.0,4423201.0,4244445.0,4913002
486,486,493,100000,3404289.0,3342689.0,3281089.0,3312554.0,3110999.0,2425047
487,487,494,111111,273195442.0,276193260.0,272711843.0,264562134.0,261290240.0,232511270
488,488,495,100010,26843521.0,26410567.0,25508331.0,24824693.0,24929708.0,21092167
489,489,496,11010,0.0,52006.0,20150.0,23000.0,20900.0,17150
490,490,497,111111,4118563.0,4019663.0,3901663.0,7127870.0,7133262.0,6063462
491,491,498,111110,3604775.0,3691125.0,3584875.0,3505835.0,3468157.0,2870507
492,492,499,111111,695234.0,1253890.0,1567912.0,1894868.0,2075220.0,1995111
493,493,185,111111,17328981.0,17045979.0,16530355.0,15959859.0,16065698.0,13706983
494,494,186,111100,199375298.0,198943420.0,207749107.0,205176300.0,201096772.0,171678813
495,495,187,100100,141976.0,162948.0,166709.0,181692.0,180755.0,144222
496,496,188,111111,53821508.0,14654725.0,8999053.0,6477212.0,5753149.0,3132502
497,497,189,111111,3870000.0,4092000.0,6755100.0,6011450.0,5580000.0,4177250
498,498,190,11010,0.0,50000.0,50000.0,50000.0,50000.0,50000
499,499,191,111111,1119691.0,1131291.0,1131791.0,1368474.0,1549001.0,5180891
500,500,192,111111,20348022.0,21778633.0,23080738.0,23940098.0,23910649.0,4430240
501,501,193,111111,3084932.0,15399725.0,43650545.0,22840899.0,26418640.0,16401086
502,502,194,100,340304.0,352304.0,363104.0,362504.0,349304.0,303104
503,503,195,111111,7640050.0,6802750.0,6689250.0,6530931.0,6574545.0,6688545
504,504,196,111111,2580399.0,3376849.0,3729399.0,3390664.0,3275164.0,2700264
505,505,197,111010,28160.0,20310.0,26050.0,22003.0,20553.0,14853
506,506,198,111111,874231.0,866981.0,968531.0,858067.0,852892.0,722292
507,507,199,1110,,20000000.0,20100150.0,20209920.0,20322420.0,19473420
508,508,5703,111111,18856673.0,20771294.0,23378890.0,24210697.0,24414371.0,23845523
509,509,5704,111111,3220224.0,3205710.0,3203491.0,3196879.0,3208075.0,3177365
510,510,5705,111111,36449953.0,39642700.0,40761062.0,48099830.0,45873846.0,37766221
511,511,5706,111111,48315633.0,42489939.0,60107981.0,63726528.0,71403505.0,115214876
512,512,5707,111111,17687474.0,18530974.0,19784474.0,17026374.0,15333190.0,12583190
513,513,5708,111111,107721742.0,117055690.0,224507380.0,307992790.0,308490455.0,242911666
514,514,5709,111111,52847337.0,55071577.0,57436927.0,51733269.0,48415969.0,47107269
515,515,5710,111111,3868620.0,4398620.0,5492526.0,3722170.0,25029.0,2685189
516,516,5711,100100,719349.0,730838.0,727149.0,727459.0,721222.0,625494
517,517,5712,111111,26547400.0,53258861.0,58482505.0,40531398.0,16469491.0,15852412
518,518,5713,1,4810.0,4811.0,4843.0,5078.0,4983.0,711872
519,519,5714,111111,10648443.0,10652870.0,11767858.0,10658589.0,9916158.0,9288548
520,520,5715,111111,4447365.0,4424095.0,4420375.0,4178225.0,976750.0,806100
521,521,5716,111001,9159.0,39415.0,66894.0,66942.0,66999.0,113236
522,522,5717,111111,45103.0,29623.0,38783.0,37705.0,37505.0,31625
523,523,470,111111,144129516.0,157632978.0,159374083.0,163312141.0,167973746.0,138948175
524,524,471,111111,28660833.0,29894493.0,35738462.0,33222949.0,35786379.0,28879529
525,525,472,111111,118835059.0,67055601.0,74258052.0,53350117.0,42031231.0,23542670
526,526,473,1,1280638.0,1280720.0,1280812.0,1280904.0,1281016.0,1284515
527,527,474,111111,2.0,2.0,2.0,707877.0,2093154.0,1274675
528,528,475,111111,12096716.0,12440886.0,12873184.0,13078776.0,13131940.0,11502529
529,529,476,111111,41860647.0,46940447.0,49552147.0,46965210.0,47819787.0,39856737
530,530,477,111111,478532.0,471399.0,500384.0,456228.0,443048.0,427065
531,531,478,111101,946652.0,1040702.0,1083252.0,982215.0,1012165.0,746615
532,532,479,100111,10151508.0,10145118.0,10072508.0,9998193.0,9842136.0,9567496
533,533,480,110111,2680357.0,3334647.0,3181717.0,4177930.0,4290850.0,4160360
534,534,481,111111,20044033.0,19016892.0,18439037.0,17858518.0,17919287.0,15171947
535,535,482,110001,2413500.0,2317000.0,2294500.0,2301036.0,2324670.0,2071700
536,536,483,111101,289222.0,295260.0,284300.0,276421.0,268073.0,234126
537,537,484,111000,2946.0,70861.0,99623.0,98218.0,97930.0,17237
538,538,5898,111101,241100.0,271400.0,278100.0,251272.0,247394.0,201194
539,539,5899,111111,2132917.0,2793206.0,2821747.0,2798774.0,3083559.0,2337809
540,540,5900,111111,72459698.0,57652365.0,73720073.0,79331928.0,73473127.0,62138497
541,541,5901,111111,606518.0,642532.0,659767.0,692437.0,702832.0,690952
542,542,5902,111111,1669074.0,2470024.0,2467624.0,2329234.0,2383894.0,1961994
543,543,5903,101110,6971866.0,6880803.0,6804256.0,6458690.0,6442663.0,5539689
544,544,5904,100000,321064.0,318504.0,316874.0,316226.0,318017.0,303737
545,545,5905,111100,1201671.0,784500.0,750500.0,718369.0,724485.0,620798
546,546,5906,111111,9191700.0,9568750.0,8725062.0,9066510.0,8869436.0,7488470
547,547,5907,1000,706888.0,696088.0,673588.0,657072.0,660321.0,566721
548,548,5908,111111,1325776.0,1481224.0,1794576.0,1339725.0,1274550.0,1350110
549,549,5909,100000,465361.0,446361.0,457361.0,436055.0,436055.0,401055
550,550,5910,111110,9042797.0,9478157.0,9244207.0,8205032.0,7386450.0,6501400
551,551,5911,111110,1581970.0,1652870.0,1681770.0,1559798.0,1535725.0,1329925
552,552,5912,111111,9988874.0,29798089.0,30533324.0,30411055.0,30361500.0,28451815
553,553,5793,111111,1903088.0,2378641.0,2581504.0,2104726.0,2660670.0,2060999
554,554,5794,111111,4991921.0,4961321.0,4995746.0,4843093.0,4968464.0,4620465
555,555,5795,111010,401269.0,458989.0,234270.0,214835.0,252165.0,212800
556,556,5796,111111,21120218.0,20500850.0,30961262.0,30101396.0,32187364.0,29644314
557,557,5797,111100,6743600.0,6633200.0,6403200.0,6200800.0,6200800.0,5244000
558,558,5798,111111,4833993.0,4851247.0,5652396.0,5274087.0,5098380.0,4576914
559,559,5799,100000,494406.0,485406.0,495806.0,483242.0,482925.0,427625
560,560,5800,111110,11206415.0,11310805.0,11287410.0,10550822.0,10558730.0,8964770
561,561,5801,100000,6422.0,6572.0,7097.0,7337.0,7262.0,7697
562,562,5802,111111,2914373.0,2664332.0,4242137.0,4069240.0,4218117.0,3849542
563,563,5803,10101,60500.0,54600.0,55800.0,46866.0,51266.0,47710
564,564,5804,110001,3410.0,3410.0,3410.0,3412.0,3412.0,206662
565,565,5805,11000,2753.0,3091.0,3499.0,2882.0,2292.0,2237
566,566,5806,111111,0.0,470015.0,461884.0,18941643.0,907347053.0,815244807
567,567,5807,11111,,949209.0,1939182.0,2109463.0,2045741.0,7518428
568,568,5748,110000,0.0,0.0,15000.0,15000.0,15000.0,15000
569,569,5749,111111,151867215.0,146628400.0,172664328.0,148137524.0,144713695.0,101484945
570,570,5750,111111,596526.0,20590134.0,51487101.0,55986264.0,47942335.0,42214641
571,571,5751,111100,15385456.0,10742157.0,15598538.0,13239496.0,12597147.0,5973945
572,572,5752,111111,158243756.0,175535930.0,204488260.0,200126043.0,195419914.0,162340283
573,573,5753,111111,57718181.0,68111456.0,61828606.0,69499734.0,62004670.0,50450020
574,574,5754,111111,45920384.0,47809935.0,48796859.0,46704439.0,54951071.0,46804843
575,575,5755,111111,3995035.0,4353185.0,4577379.0,4410200.0,4764593.0,3763543
576,576,5756,111111,27969145.0,27951830.0,27556605.0,24755838.0,25745720.0,17841865
577,577,5757,101000,1319163.0,1342163.0,1390063.0,1367389.0,1326694.0,1135144
578,578,5758,111111,37447885.0,40111045.0,44150567.0,42083933.0,42864950.0,38055712
579,579,5759,111111,3384196.0,3828987.0,5093486.0,6067864.0,6611405.0,6447188
580,580,5760,10000,1639574.0,1773672.0,1679372.0,1562939.0,1599989.0,1386339
581,581,5761,1,489496.0,494552.0,490213.0,485365.0,485644.0,415518
582,582,5762,111111,483423.0,792173.0,1156673.0,2123104.0,2160987.0,2093657
583,583,200,11000,81498348.0,81252548.0,77442648.0,73263957.0,75878656.0,65012056
584,584,201,111111,1697149.0,2522438.0,3103338.0,3111679.0,3425630.0,1781651
585,585,202,111111,53169153.0,52167417.0,51425309.0,52108302.0,74004941.0,58060332
586,586,203,111111,559878.0,553886.0,644052.0,660508.0,613422.0,490428
587,587,204,101110,28793346.0,28248546.0,28393028.0,55225.0,1906796.0,2051202
588,588,205,111111,37137811.0,19716314.0,29413222.0,31434499.0,31828636.0,4140574
589,589,206,111111,45469086.0,44992548.0,44769208.0,46764482.0,49073030.0,36612230
590,590,207,1111,12.0,12.0,12.0,134800.0,385679.0,219680
591,591,208,10,2064620.0,2059170.0,2065377.0,2032339.0,2019545.0,1778059
592,592,209,111111,43421558.0,45276778.0,45278148.0,44835712.0,43934024.0,41218524
593,593,210,111111,16355790.0,17570251.0,18293942.0,17981950.0,17964870.0,15108892
594,594,211,111100,1625820.0,1830653.0,2007205.0,815480.0,780180.0,593980
595,595,212,111111,5289442.0,5348802.0,5600984.0,4929524.0,4958705.0,3687380
596,596,213,111111,534161.0,305350.0,265500.0,289950.0,259550.0,277900
597,597,214,110000,0.0,4197.0,4625.0,3605.0,3613.0,4034
598,598,5808,11,7594936.0,7594936.0,7594936.0,7599756.0,7708286.0,6764356
599,599,5809,11000,2672.0,2672.0,22822.0,25673.0,23573.0,19823
