,Unnamed: 0.1,Unnamed: 0,act_no,MAX_ASSET_VALUE
1010,1010,1010,1010,57000.0
1011,1011,1011,1011,3499.0
1012,1012,1012,1012,559700.0
1013,1013,1013,1013,5191094.0
1014,1014,1014,1014,8627548.0
1015,1015,1015,1015,17359492.0
1016,1016,1016,1016,58926891.0
1017,1017,1017,1017,10017173.0
1018,1018,1018,1018,1077685.0
1019,1019,1019,1019,5254933.0
1020,1020,1020,1020,28453830.0
1021,1021,1021,1021,4179668.0
1022,1022,1022,1022,1223332.0
1023,1023,1023,1023,12361100.0
1024,1024,1024,1024,42809990.0
1025,1025,1025,1025,4143129.0
1026,1026,1026,1026,2006881.0
1027,1027,1027,1027,10579837.0
1028,1028,1028,1028,29759820.0
1029,1029,1029,1029,58445291.0
1030,1030,1030,1030,40590734.0
1031,1031,1031,1031,14869133.0
1032,1032,1032,1032,2973242.0
1033,1033,1033,1033,1138519.0
1034,1034,1034,1034,948861.0
1035,1035,1035,1035,4938978.0
1036,1036,1036,1036,5655981.0
1037,1037,1037,1037,952789.0
1038,1038,1038,1038,2412128.0
1039,1039,1039,1039,23581.0
1040,1040,1040,1040,4606516.0
1041,1041,1041,1041,184401970.0
1042,1042,1042,1042,89860422.0
1043,1043,1043,1043,1526688.0
1044,1044,1044,1044,70955595.0
1045,1045,1045,1045,2540867.0
1046,1046,1046,1046,626227.0
1047,1047,1047,1047,251067.0
1048,1048,1048,1048,14852312.0
1049,1049,1049,1049,12245985.0
1050,1050,1050,1050,3396058.0
1051,1051,1051,1051,6311.0
1052,1052,1052,1052,198972.0
1053,1053,1053,1053,10906038.0
1054,1054,1054,1054,135899.0
1055,1055,1055,1055,11928462.0
1056,1056,1056,1056,11552537.0
1057,1057,1057,1057,7994547.0
1058,1058,1058,1058,10731149.0
1059,1059,1059,1059,9920297.0
1060,1060,1060,1060,2806150.0
1061,1061,1061,1061,146600.0
1062,1062,1062,1062,953963.0
1063,1063,1063,1063,8010183.0
1064,1064,1064,1064,6299026.0
1065,1065,1065,1065,9348129.0
1066,1066,1066,1066,4308022.0
1067,1067,1067,1067,8389330.0
1068,1068,1068,1068,69216.0
1069,1069,1069,1069,17107.0
1070,1070,1070,1070,1114760.0
1071,1071,1071,1071,16909221.0
1072,1072,1072,1072,818554.0
1073,1073,1073,1073,76580.0
1074,1074,1074,1074,4247154.0
1075,1075,1075,1075,12876493.0
1076,1076,1076,1076,215703.0
1077,1077,1077,1077,3344975.0
1078,1078,1078,1078,3198.0
1079,1079,1079,1079,216620.0
1080,1080,1080,1080,13.0
1081,1081,1081,1081,1254543.0
1082,1082,1082,1082,23000.0
1083,1083,1083,1083,19475456.0
1084,1084,1084,1084,928000.0
1085,1085,1085,1085,9131617.0
1086,1086,1086,1086,1887745.0
1087,1087,1087,1087,24365771.0
1088,1088,1088,1088,36233999.0
1089,1089,1089,1089,87796889.0
1090,1090,1090,1090,1418587.0
1091,1091,1091,1091,15969254.0
1092,1092,1092,1092,351313.0
1093,1093,1093,1093,9134655.0
1094,1094,1094,1094,81643.0
1095,1095,1095,1095,9243500.0
1096,1096,1096,1096,8365918.0
1097,1097,1097,1097,9111976.0
1098,1098,1098,1098,3716673.0
1099,1099,1099,1099,35660213.0
1100,1100,1100,1100,8974286.0
1101,1101,1101,1101,63960670.0
1102,1102,1102,1102,5092215.0
1103,1103,1103,1103,1195918.0
1104,1104,1104,1104,15470664.0
1105,1105,1105,1105,13020.0
1106,1106,1106,1106,2836004.0
1107,1107,1107,1107,35996913.0
1108,1108,1108,1108,6599355.0
1109,1109,1109,1109,33939198.0
1110,1110,1110,1110,30337596.0
1111,1111,1111,1111,2846447.0
1112,1112,1112,1112,30999537.0
1113,1113,1113,1113,384169.0
1114,1114,1114,1114,335557.0
1115,1115,1115,1115,22804.0
1116,1116,1116,1116,2092694.0
1117,1117,1117,1117,26758.0
1118,1118,1118,1118,148843700.0
1119,1119,1119,1119,8874.0
1120,1120,1120,1120,1000876.0
1121,1121,1121,1121,111288.0
1122,1122,1122,1122,8110632.0
1123,1123,1123,1123,576000.0
1124,1124,1124,1124,1498217.0
1125,1125,1125,1125,2953436.0
1126,1126,1126,1126,22060393.0
1127,1127,1127,1127,17905141.0
1128,1128,1128,1128,427700.0
1129,1129,1129,1129,175374451.0
1130,1130,1130,1130,4239778.0
1131,1131,1131,1131,12753996.0
1132,1132,1132,1132,10556941.0
1133,1133,1133,1133,2046.0
1134,1134,1134,1134,147171252.0
1135,1135,1135,1135,95622191.0
1136,1136,1136,1136,189160516.0
1137,1137,1137,1137,95796146.0
1138,1138,1138,1138,5311966.0
1139,1139,1139,1139,26928685.0
1140,1140,1140,1140,4212610.0
1141,1141,1141,1141,64509034.0
1142,1142,1142,1142,3812415.0
1143,1143,1143,1143,4638022.0
1144,1144,1144,1144,235986.0
1145,1145,1145,1145,6856806.0
1146,1146,1146,1146,1840242.0
1147,1147,1147,1147,255714.0
1148,1148,1148,1148,40361.0
1149,1149,1149,1149,99626380.0
1150,1150,1150,1150,325211769.0
1151,1151,1151,1151,13408928.0
1152,1152,1152,1152,11536525.0
1153,1153,1153,1153,18489094.0
1154,1154,1154,1154,5105652.0
1155,1155,1155,1155,159871.0
1156,1156,1156,1156,99696085.0
1157,1157,1157,1157,365603.0
1158,1158,1158,1158,3.0
1159,1159,1159,1159,189053.0
1160,1160,1160,1160,49878227.0
1161,1161,1161,1161,770911.0
1162,1162,1162,1162,2704349.0
1163,1163,1163,1163,52271650.0
1164,1164,1164,1164,4899504.0
1165,1165,1165,1165,12042802.0
1166,1166,1166,1166,4232711.0
1167,1167,1167,1167,25248603.0
1168,1168,1168,1168,2709741.0
1169,1169,1169,1169,20174.0
1170,1170,1170,1170,1014370.0
1171,1171,1171,1171,406602.0
1172,1172,1172,1172,386319.0
1173,1173,1173,1173,7308567.0
1174,1174,1174,1174,6057.0
1175,1175,1175,1175,29859787.0
1176,1176,1176,1176,18658198.0
1177,1177,1177,1177,7545585.0
1178,1178,1178,1178,1475016.0
1179,1179,1179,1179,800100.0
1180,1180,1180,1180,3013732.0
1181,1181,1181,1181,147725665.0
1182,1182,1182,1182,1588511.0
1183,1183,1183,1183,666470.0
1184,1184,1184,1184,10818564.0
1185,1185,1185,1185,1330874.0
1186,1186,1186,1186,52000.0
1187,1187,1187,1187,65124630.0
1188,1188,1188,1188,17414350.0
1189,1189,1189,1189,175665761.0
1190,1190,1190,1190,42353596.0
1191,1191,1191,1191,110570898.0
1192,1192,1192,1192,5102937.0
1193,1193,1193,1193,42421184.0
1194,1194,1194,1194,8360475.0
1195,1195,1195,1195,40195334.0
1196,1196,1196,1196,8034947.0
1197,1197,1197,1197,624865.0
1198,1198,1198,1198,1791523.0
1199,1199,1199,1199,10540273.0
1200,1200,1200,1200,775.0
1201,1201,1201,1201,49535767.0
1202,1202,1202,1202,10873439.0
1203,1203,1203,1203,6990767.0
1204,1204,1204,1204,6260263.0
1205,1205,1205,1205,16557555.0
1206,1206,1206,1206,2138900.0
1207,1207,1207,1207,19688.0
1208,1208,1208,1208,10149619.0
1209,1209,1209,1209,17200.0
1210,1210,1210,1210,1459729.0
1211,1211,1211,1211,979997.0
1212,1212,1212,1212,1194080.0
1213,1213,1213,1213,13617512.0
1214,1214,1214,1214,120947950.0
1215,1215,1215,1215,4685872.0
1216,1216,1216,1216,1370117.0
1217,1217,1217,1217,772026.0
1218,1218,1218,1218,10443238.0
1219,1219,1219,1219,772972.0
1220,1220,1220,1220,4300475.0
1221,1221,1221,1221,11610935.0
1222,1222,1222,1222,8077106.0
1223,1223,1223,1223,4437529.0
1224,1224,1224,1224,46942.0
1225,1225,1225,1225,3902959.0
1226,1226,1226,1226,4003000.0
1227,1227,1227,1227,40607944.0
1228,1228,1228,1228,41694124.0
1229,1229,1229,1229,581314.0
1230,1230,1230,1230,8408969.0
1231,1231,1231,1231,20773523.0
1232,1232,1232,1232,3124166.0
1233,1233,1233,1233,990774.0
1234,1234,1234,1234,113497424.0
1235,1235,1235,1235,8884320.0
1236,1236,1236,1236,52725757.0
1237,1237,1237,1237,429533.0
1238,1238,1238,1238,158843.0
1239,1239,1239,1239,22479.0
1240,1240,1240,1240,5009.0
1241,1241,1241,1241,24412847.0
1242,1242,1242,1242,2000000.0
1243,1243,1243,1243,60395000.0
1244,1244,1244,1244,5000.0
1245,1245,1245,1245,8558708.0
1246,1246,1246,1246,34694398.0
1247,1247,1247,1247,4199776.0
1248,1248,1248,1248,1012630.0
1249,1249,1249,1249,89900.0
1250,1250,1250,1250,2724353.0
1251,1251,1251,1251,22475.0
1252,1252,1252,1252,11914870.0
1253,1253,1253,1253,22479635.0
1254,1254,1254,1254,3499.0
1255,1255,1255,1255,5325071.0
1256,1256,1256,1256,3197573.0
1257,1257,1257,1257,6084667.0
1258,1258,1258,1258,2124578.0
1259,1259,1259,1259,2158701.0
1260,1260,1260,1260,24426577.0
1261,1261,1261,1261,278471278.0
1262,1262,1262,1262,31558129.0
1263,1263,1263,1263,4926402.0
1264,1264,1264,1264,61005.0
1265,1265,1265,1265,10000.0
1266,1266,1266,1266,23027751.0
1267,1267,1267,1267,2830992.0
1268,1268,1268,1268,167755334.0
1269,1269,1269,1269,11627290.0
1270,1270,1270,1270,6702834.0
1271,1271,1271,1271,26283770.0
1272,1272,1272,1272,1957857.0
1273,1273,1273,1273,19083066.0
1274,1274,1274,1274,276204.0
1275,1275,1275,1275,185500.0
1276,1276,1276,1276,13798213.0
1277,1277,1277,1277,1362962.0
1278,1278,1278,1278,35250.0
1279,1279,1279,1279,14397377.0
1280,1280,1280,1280,84119436.0
1281,1281,1281,1281,43553200.0
1282,1282,1282,1282,21093296.0
1283,1283,1283,1283,76158472.0
1284,1284,1284,1284,24273080.0
1285,1285,1285,1285,4059362.0
1286,1286,1286,1286,4162280.0
1287,1287,1287,1287,246984.0
1288,1288,1288,1288,4753129.0
1289,1289,1289,1289,6752755.0
1290,1290,1290,1290,8121020.0
1291,1291,1291,1291,6967016.0
1292,1292,1292,1292,1603639.0
1293,1293,1293,1293,600567160.0
1294,1294,1294,1294,653082916.0
1295,1295,1295,1295,2409941.0
1296,1296,1296,1296,95753490.0
1297,1297,1297,1297,18363702.0
1298,1298,1298,1298,81829204.0
1299,1299,1299,1299,6858890.0
1300,1300,1300,1300,4000314.0
1301,1301,1301,1301,2486256.0
1302,1302,1302,1302,17844177.0
1303,1303,1303,1303,12531200.0
1304,1304,1304,1304,36047085.0
1305,1305,1305,1305,16622942.0
1306,1306,1306,1306,3398761.0
1307,1307,1307,1307,14118244.0
1308,1308,1308,1308,4023938.0
1309,1309,1309,1309,1411885.0
1310,1310,1310,1310,11336195.0
1311,1311,1311,1311,2015285.0
1312,1312,1312,1312,2620788.0
1313,1313,1313,1313,30570695.0
1314,1314,1314,1314,8547139.0
1315,1315,1315,1315,632807.0
1316,1316,1316,1316,11106142.0
1317,1317,1317,1317,86645.0
1318,1318,1318,1318,45831186.0
1319,1319,1319,1319,1530260.0
1320,1320,1320,1320,7899810.0
1321,1321,1321,1321,16938207.0
1322,1322,1322,1322,170113566.0
1323,1323,1323,1323,14849177.0
1324,1324,1324,1324,21996101.0
1325,1325,1325,1325,9541800.0
1326,1326,1326,1326,106627438.0
1327,1327,1327,1327,8461086.0
1328,1328,1328,1328,1699002.0
1329,1329,1329,1329,2826192.0
1330,1330,1330,1330,7107.0
1331,1331,1331,1331,522034.0
1332,1332,1332,1332,13841784.0
1333,1333,1333,1333,5164954.0
1334,1334,1334,1334,179889.0
1335,1335,1335,1335,2217869.0
1336,1336,1336,1336,2678682.0
1337,1337,1337,1337,78720394.0
1338,1338,1338,1338,2869405.0
1339,1339,1339,1339,1456232.0
1340,1340,1340,1340,7843173.0
1341,1341,1341,1341,6232052.0
1342,1342,1342,1342,15777.0
1343,1343,1343,1343,0.0
1344,1344,1344,1344,298674271.0
1345,1345,1345,1345,81369137.0
1346,1346,1346,1346,30847635.0
1347,1347,1347,1347,77538537.0
1348,1348,1348,1348,61545107.0
1349,1349,1349,1349,3304901.0
1350,1350,1350,1350,0.0
1351,1351,1351,1351,7509643.0
1352,1352,1352,1352,6493413.0
1353,1353,1353,1353,2805514.0
1354,1354,1354,1354,88210658.0
1355,1355,1355,1355,338698.0
1356,1356,1356,1356,134670917.0
1357,1357,1357,1357,94426732.0
1358,1358,1358,1358,3604059.0
1359,1359,1359,1359,12241116.0
1360,1360,1360,1360,15212091.0
1361,1361,1361,1361,1438427.0
1362,1362,1362,1362,7825164.0
1363,1363,1363,1363,470120.0
1364,1364,1364,1364,6847083.0
1365,1365,1365,1365,503461.0
1366,1366,1366,1366,16304964.0
1367,1367,1367,1367,3136.0
1368,1368,1368,1368,3429454.0
1369,1369,1369,1369,6302100.0
1370,1370,1370,1370,1965851.0
1371,1371,1371,1371,5657019.0
1372,1372,1372,1372,14639544.0
1373,1373,1373,1373,721055.0
1374,1374,1374,1374,47771240.0
1375,1375,1375,1375,10834752.0
1376,1376,1376,1376,30782683.0
1377,1377,1377,1377,22276270.0
1378,1378,1378,1378,38467531.0
1379,1379,1379,1379,18821059.0
1380,1380,1380,1380,5751134.0
1381,1381,1381,1381,108480.0
1382,1382,1382,1382,122118903.0
1383,1383,1383,1383,44024242.0
1384,1384,1384,1384,4641359.0
1385,1385,1385,1385,15155003.0
1386,1386,1386,1386,1819114.0
1387,1387,1387,1387,46437071.0
1388,1388,1388,1388,86741629.0
1389,1389,1389,1389,15828968.0
1390,1390,1390,1390,11296363.0
1391,1391,1391,1391,38657881.0
1392,1392,1392,1392,94313216.0
1393,1393,1393,1393,773637.0
1394,1394,1394,1394,181200.0
1395,1395,1395,1395,202515627.0
1396,1396,1396,1396,1384521.0
1397,1397,1397,1397,74145275.0
1398,1398,1398,1398,17666526.0
1399,1399,1399,1399,51080710.0
1400,1400,1400,1400,3683054.0
1401,1401,1401,1401,3997301.0
1402,1402,1402,1402,7430992.0
1403,1403,1403,1403,10538992.0
1404,1404,1404,1404,663064.0
1405,1405,1405,1405,2629530.0
1406,1406,1406,1406,15596404.0
1407,1407,1407,1407,2671361.0
1408,1408,1408,1408,1990838.0
1409,1409,1409,1409,55991064.0
1410,1410,1410,1410,12837.0
1411,1411,1411,1411,9038913.0
1412,1412,1412,1412,6324663.0
1413,1413,1413,1413,72098066.0
1414,1414,1414,1414,25289632.0
1415,1415,1415,1415,58249529.0
1416,1416,1416,1416,1542096.0
1417,1417,1417,1417,780990.0
1418,1418,1418,1418,78324.0
1419,1419,1419,1419,24937281.0
1420,1420,1420,1420,33048324.0
1421,1421,1421,1421,36840249.0
1422,1422,1422,1422,234806.0
1423,1423,1423,1423,10020656.0
1424,1424,1424,1424,21241930.0
1425,1425,1425,1425,8476399.0
1426,1426,1426,1426,44969.0
1427,1427,1427,1427,1237806.0
1428,1428,1428,1428,2688293.0
1429,1429,1429,1429,10000.0
1430,1430,1430,1430,17250043.0
1431,1431,1431,1431,1743314.0
1432,1432,1432,1432,133763575.0
1433,1433,1433,1433,34912390.0
1434,1434,1434,1434,31782880.0
1435,1435,1435,1435,6625769.0
1436,1436,1436,1436,20902000.0
1437,1437,1437,1437,822560.0
1438,1438,1438,1438,22057393.0
1439,1439,1439,1439,10287186.0
1440,1440,1440,1440,13604419.0
1441,1441,1441,1441,7071.0
1442,1442,1442,1442,1984191.0
1443,1443,1443,1443,374320876.0
1444,1444,1444,1444,48716164.0
1445,1445,1445,1445,117267181.0
1446,1446,1446,1446,37331588.0
1447,1447,1447,1447,3584639.0
1448,1448,1448,1448,2154595.0
1449,1449,1449,1449,2232259.0
1450,1450,1450,1450,4444327.0
1451,1451,1451,1451,26432579.0
1452,1452,1452,1452,13419929.0
1453,1453,1453,1453,11995496.0
1454,1454,1454,1454,2191038.0
1455,1455,1455,1455,73300.0
1456,1456,1456,1456,6953648.0
1457,1457,1457,1457,2318266.0
1458,1458,1458,1458,39312.0
1459,1459,1459,1459,2114034.0
1460,1460,1460,1460,1869832.0
1461,1461,1461,1461,12560752.0
1462,1462,1462,1462,781770.0
1463,1463,1463,1463,29066923.0
1464,1464,1464,1464,33835139.0
1465,1465,1465,1465,17139206.0
1466,1466,1466,1466,317941.0
1467,1467,1467,1467,5025022.0
1468,1468,1468,1468,10175086.0
1469,1469,1469,1469,2857251.0
1470,1470,1470,1470,13357400.0
1471,1471,1471,1471,4027877.0
1472,1472,1472,1472,784467.0
1473,1473,1473,1473,3851452.0
1474,1474,1474,1474,35558190.0
1475,1475,1475,1475,54020363.0
1476,1476,1476,1476,2245429.0
1477,1477,1477,1477,210565796.0
1478,1478,1478,1478,1534844.0
1479,1479,1479,1479,70409025.0
1480,1480,1480,1480,605306.0
1481,1481,1481,1481,24120570.0
1482,1482,1482,1482,20368452.0
1483,1483,1483,1483,54314990.0
1484,1484,1484,1484,28786824.0
1485,1485,1485,1485,17252900.0
1486,1486,1486,1486,10280409.0
1487,1487,1487,1487,33619889.0
1488,1488,1488,1488,1079121.0
1489,1489,1489,1489,4475563.0
1490,1490,1490,1490,16137020.0
1491,1491,1491,1491,513100.0
1492,1492,1492,1492,50171826.0
1493,1493,1493,1493,10032592.0
1494,1494,1494,1494,45806.0
1495,1495,1495,1495,534150950.0
1496,1496,1496,1496,41621360.0
1497,1497,1497,1497,38634225.0
1498,1498,1498,1498,1473435.0
1499,1499,1499,1499,4680140.0
1500,1500,1500,1500,867176.0
1501,1501,1501,1501,1282373.0
1502,1502,1502,1502,22708640.0
1503,1503,1503,1503,1925752.0
1504,1504,1504,1504,10369451.0
1505,1505,1505,1505,913636.0
1506,1506,1506,1506,13956396.0
1507,1507,1507,1507,11862286.0
1508,1508,1508,1508,796614.0
1509,1509,1509,1509,154947550.0
1510,1510,1510,1510,760389.0
1511,1511,1511,1511,33799572.0
1512,1512,1512,1512,54843559.0
1513,1513,1513,1513,1675785.0
1514,1514,1514,1514,3960253.0
1515,1515,1515,1515,4157300.0
1516,1516,1516,1516,3054229.0
1517,1517,1517,1517,2407861.0
1518,1518,1518,1518,1463304.0
1519,1519,1519,1519,316310.0
1520,1520,1520,1520,5812.0
1521,1521,1521,1521,356127516.0
1522,1522,1522,1522,8462364.0
1523,1523,1523,1523,286452286.0
1524,1524,1524,1524,13909962.0
1525,1525,1525,1525,16275000.0
1526,1526,1526,1526,71043721.0
1527,1527,1527,1527,17961302.0
1528,1528,1528,1528,41827955.0
1529,1529,1529,1529,2402702.0
1530,1530,1530,1530,8358640.0
1531,1531,1531,1531,7929375.0
1532,1532,1532,1532,37713.0
1533,1533,1533,1533,9810000.0
1534,1534,1534,1534,12473415.0
1535,1535,1535,1535,2411132.0
1536,1536,1536,1536,4587500.0
1537,1537,1537,1537,4085053.0
1538,1538,1538,1538,19697154.0
1539,1539,1539,1539,33485435.0
1540,1540,1540,1540,1814661.0
1541,1541,1541,1541,4759142.0
1542,1542,1542,1542,14090490.0
1543,1543,1543,1543,36001.0
1544,1544,1544,1544,8390107.0
1545,1545,1545,1545,5683653.0
1546,1546,1546,1546,38918785.0
1547,1547,1547,1547,21401193.0
1548,1548,1548,1548,10046337.0
1549,1549,1549,1549,50066213.0
1550,1550,1550,1550,9917585.0
1551,1551,1551,1551,55236704.0
1552,1552,1552,1552,8500500.0
1553,1553,1553,1553,4381000.0
1554,1554,1554,1554,47148913.0
1555,1555,1555,1555,1921781.0
1556,1556,1556,1556,4119303.0
1557,1557,1557,1557,3604573.0
1558,1558,1558,1558,56608544.0
1559,1559,1559,1559,955561.0
1560,1560,1560,1560,32794468.0
1561,1561,1561,1561,50534625.0
1562,1562,1562,1562,370688.0
1563,1563,1563,1563,4695756.0
1564,1564,1564,1564,2763758.0
1565,1565,1565,1565,85363990.0
1566,1566,1566,1566,9871100.0
1567,1567,1567,1567,41904.0
1568,1568,1568,1568,129219.0
1569,1569,1569,1569,241485.0
1570,1570,1570,1570,31530198.0
1571,1571,1571,1571,151362044.0
1572,1572,1572,1572,10294235.0
1573,1573,1573,1573,15248362.0
1574,1574,1574,1574,20175627.0
1575,1575,1575,1575,2961278.0
1576,1576,1576,1576,2629883.0
1577,1577,1577,1577,5608012.0
1578,1578,1578,1578,5810749.0
1579,1579,1579,1579,294911.0
1580,1580,1580,1580,661751.0
1581,1581,1581,1581,1357052.0
1582,1582,1582,1582,67410655.0
1583,1583,1583,1583,1136215.0
1584,1584,1584,1584,8452213.0
1585,1585,1585,1585,523446.0
1586,1586,1586,1586,1157889.0
1587,1587,1587,1587,263588.0
1588,1588,1588,1588,52179268.0
1589,1589,1589,1589,8479645.0
1590,1590,1590,1590,35376049.0
1591,1591,1591,1591,3724833.0
1592,1592,1592,1592,5003.0
1593,1593,1593,1593,16011923.0
1594,1594,1594,1594,2465220.0
1595,1595,1595,1595,60529916.0
1596,1596,1596,1596,20286279.0
1597,1597,1597,1597,8400460.0
1598,1598,1598,1598,298852.0
1599,1599,1599,1599,9854213.0
1600,1600,1600,1600,3506179.0
1601,1601,1601,1601,3604644.0
1602,1602,1602,1602,86619148.0
1603,1603,1603,1603,96713071.0
1604,1604,1604,1604,2432172.0
1605,1605,1605,1605,17936260.0
1606,1606,1606,1606,198056179.0
1607,1607,1607,1607,203628.0
1608,1608,1608,1608,9566.0
1609,1609,1609,1609,107174926.0
1610,1610,1610,1610,2319541.0
1611,1611,1611,1611,895767.0
1612,1612,1612,1612,16417196.0
1613,1613,1613,1613,1595357.0
1614,1614,1614,1614,303985.0
1615,1615,1615,1615,15034218.0
1616,1616,1616,1616,15606190.0
1617,1617,1617,1617,5414502.0
1618,1618,1618,1618,24197000.0
1619,1619,1619,1619,4718895.0
1620,1620,1620,1620,104067425.0
1621,1621,1621,1621,1462989.0
1622,1622,1622,1622,1442698.0
1623,1623,1623,1623,7484124.0
1624,1624,1624,1624,5147049.0
1625,1625,1625,1625,438411.0
1626,1626,1626,1626,10000.0
1627,1627,1627,1627,111307.0
1628,1628,1628,1628,3022900.0
1629,1629,1629,1629,5317050.0
1630,1630,1630,1630,32665781.0
1631,1631,1631,1631,22517749.0
1632,1632,1632,1632,26570814.0
1633,1633,1633,1633,2796156.0
1634,1634,1634,1634,48543569.0
1635,1635,1635,1635,3397608.0
1636,1636,1636,1636,26846151.0
1637,1637,1637,1637,8215350.0
1638,1638,1638,1638,4589001.0
1639,1639,1639,1639,7598665.0
1640,1640,1640,1640,662000.0
1641,1641,1641,1641,59367841.0
1642,1642,1642,1642,88248807.0
1643,1643,1643,1643,73621872.0
