,Unnamed: 0,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,cur_cd,trd_cur_xcg_rt
302,302,acc_2980,20220222,9,19,19,US25400Q1058,1,3,118.79,3,USD,1194.6
303,303,acc_2980,20220222,3,0,0,CA03879J1003,1,182,3.2328,3,USD,1194.6
304,304,acc_2980,20220222,4,0,0,KYG4760X1025,2,83,7.0294,3,USD,1194.6
305,305,acc_2980,20220222,21,22,22,MHY3894J1047,1,323,0.7062,3,USD,1194.6
306,306,acc_2980,20220222,22,22,22,KYG4760X1025,2,80,5.44,3,USD,1194.6
307,307,acc_2980,20220222,5,0,0,KYG4760X1025,1,83,6.8801,3,USD,1194.6
308,308,acc_2980,20220222,6,0,0,US67577C1053,2,133,4.3191,3,USD,1194.6
309,309,acc_2980,20220222,1,0,0,KYG4760X1025,1,80,7.3007,3,USD,1194.6
310,310,acc_2980,20220222,7,18,18,AU0000205205,1,39,7.89,3,USD,1194.6
311,311,acc_2980,20220222,10,19,19,US46222L1089,2,26,14.13,3,USD,1194.6
312,312,acc_2980,20220222,2,0,0,CA03879J1003,2,182,3.2491,3,USD,1194.6
313,313,acc_2980,20220222,15,19,19,US25400Q1058,1,3,112.02,3,USD,1194.6
314,314,acc_2980,20220222,16,20,20,US25400Q1058,2,3,107.84,3,USD,1194.6
315,315,acc_2980,20220223,34,23,23,KYG2161Y1098,1,317,1.1409,3,USD,1194.7
316,316,acc_2980,20220223,23,2,2,US29358Y2019,2,1346,1.03,3,USD,1194.7
317,317,acc_2980,20220223,22,2,2,US13200M5085,1,2872,0.5039,3,USD,1194.7
318,318,acc_2980,20220223,21,2,2,US13200M5085,2,2872,0.4967,3,USD,1194.7
319,319,acc_2980,20220223,20,2,2,US29358Y2019,1,944,0.94,3,USD,1194.7
320,320,acc_2980,20220223,19,2,2,US29358Y2019,1,35,0.9401,3,USD,1194.7
321,321,acc_2980,20220223,18,2,2,US29358Y2019,1,400,0.94005,3,USD,1194.7
322,322,acc_2980,20220223,17,2,2,US29358Y2019,1,100,0.94005,3,USD,1194.7
323,323,acc_2980,20220223,16,1,1,US29358Y2019,2,100,0.8471,3,USD,1194.7
324,324,acc_2980,20220223,15,1,1,US29358Y2019,2,100,0.8471,3,USD,1194.7
325,325,acc_2980,20220223,14,1,1,US29358Y2019,2,100,0.8471,3,USD,1194.7
326,326,acc_2980,20220223,13,1,1,US29358Y2019,2,100,0.8471,3,USD,1194.7
327,327,acc_2980,20220223,12,1,1,US29358Y2019,2,100,0.8471,3,USD,1194.7
328,328,acc_2980,20220223,11,1,1,US29358Y2019,2,100,0.8471,3,USD,1194.7
329,329,acc_2980,20220223,10,1,1,US29358Y2019,2,879,0.8471,3,USD,1194.7
330,330,acc_2980,20220223,9,1,1,US85789A1051,1,2062,0.63,3,USD,1194.7
331,331,acc_2980,20220223,8,1,1,US85789A1051,2,67,0.6616,3,USD,1194.7
332,332,acc_2980,20220223,24,4,4,US29358Y2019,1,1346,0.741153,3,USD,1194.7
333,333,acc_2980,20220223,25,4,4,US00180G1067,2,67,6.3195,3,USD,1194.7
334,334,acc_2980,20220223,7,1,1,US85789A1051,2,100,0.6616,3,USD,1194.7
335,335,acc_2980,20220223,2,1,1,US85789A1051,2,100,0.6616,3,USD,1194.7
336,336,acc_2980,20220223,31,22,22,KYG4760X1025,2,43,7.54,3,USD,1194.7
337,337,acc_2980,20220223,30,20,20,KYG2161Y1098,2,100,1.43,3,USD,1194.7
338,338,acc_2980,20220223,6,1,1,US85789A1051,2,100,0.6616,3,USD,1194.7
339,339,acc_2980,20220223,1,1,1,KYG4760X1025,1,196,6.9917,3,USD,1194.7
340,340,acc_2980,20220223,33,22,22,US83406F1021,2,69,10.71,3,USD,1194.7
341,341,acc_2980,20220223,3,1,1,US85789A1051,2,100,0.6616,3,USD,1194.7
342,342,acc_2980,20220223,32,22,22,KYG4760X1025,2,17,7.54,3,USD,1194.7
343,343,acc_2980,20220223,4,1,1,US85789A1051,2,100,0.6616,3,USD,1194.7
344,344,acc_2980,20220223,29,20,20,KYG2161Y1098,2,217,1.44,3,USD,1194.7
345,345,acc_2980,20220223,28,20,20,US67577C1053,1,100,3.44,3,USD,1194.7
346,346,acc_2980,20220223,27,20,20,US67577C1053,1,33,3.43,3,USD,1194.7
347,347,acc_2980,20220223,26,4,4,US00180G1067,2,100,6.3195,3,USD,1194.7
348,348,acc_2980,20220223,36,23,23,US83406F1021,1,69,10.5301,3,USD,1194.7
349,349,acc_2980,20220223,35,23,23,KYG4760X1025,2,46,7.85,3,USD,1194.7
350,350,acc_2980,20220223,5,1,1,US85789A1051,2,1495,0.67,3,USD,1194.7
351,351,acc_2980,20220223,37,23,23,KYG4760X1025,2,90,7.92,3,USD,1194.7
352,352,acc_2980,20220224,1,23,23,KYG4760X1025,2,76,14.43,3,USD,1192.1
353,353,acc_2980,20220224,3,23,23,US00180G1067,1,89,5.12,3,USD,1192.1
354,354,acc_2980,20220224,4,23,23,KYG4760X1025,2,71,11.9999,3,USD,1192.1
355,355,acc_2980,20220224,2,23,23,US00180G1067,1,78,5.12,3,USD,1192.1
356,356,acc_2980,20220228,38,21,21,CA03879J1003,2,100,3.84,3,USD,1202.7
357,357,acc_2980,20220228,41,21,21,CA03879J1003,2,28,3.84,3,USD,1202.7
358,358,acc_2980,20220228,25,19,19,US62526P1093,2,500,1.12,3,USD,1202.7
359,359,acc_2980,20220228,26,19,19,US62526P1093,2,400,1.12,3,USD,1202.7
360,360,acc_2980,20220228,27,19,19,US62526P1093,2,400,1.12,3,USD,1202.7
361,361,acc_2980,20220228,28,19,19,US62526P1093,2,400,1.12,3,USD,1202.7
362,362,acc_2980,20220228,29,19,19,US62526P1093,2,323,1.12,3,USD,1202.7
363,363,acc_2980,20220228,30,21,21,US62526P1093,1,377,0.9977,3,USD,1202.7
364,364,acc_2980,20220228,31,21,21,US62526P1093,1,123,0.9976,3,USD,1202.7
365,365,acc_2980,20220228,32,21,21,US62526P1093,1,200,0.9978,3,USD,1202.7
366,366,acc_2980,20220228,44,22,22,KYG4760X1025,2,35,14.59,3,USD,1202.7
367,367,acc_2980,20220228,33,21,21,US62526P1093,1,123,0.9977,3,USD,1202.7
368,368,acc_2980,20220228,39,21,21,CA03879J1003,2,195,3.85,3,USD,1202.7
369,369,acc_2980,20220228,40,21,21,CA03879J1003,2,100,3.84,3,USD,1202.7
370,370,acc_2980,20220228,37,21,21,US62526P1093,1,500,0.9981,3,USD,1202.7
371,371,acc_2980,20220228,36,21,21,US62526P1093,1,77,0.9976,3,USD,1202.7
372,372,acc_2980,20220228,35,21,21,US62526P1093,1,500,0.9979,3,USD,1202.7
373,373,acc_2980,20220228,34,21,21,US62526P1093,1,123,0.9944,3,USD,1202.7
374,374,acc_2980,20220228,42,21,21,CA03879J1003,2,100,3.84,3,USD,1202.7
375,375,acc_2980,20220228,46,22,22,KYG4760X1025,2,70,14.59,3,USD,1202.7
376,376,acc_2980,20220228,45,22,22,KYG4760X1025,2,21,14.58,3,USD,1202.7
377,377,acc_2980,20220228,24,19,19,US62526P1093,1,100,1.05,3,USD,1202.7
378,378,acc_2980,20220228,23,19,19,US62526P1093,1,2,1.05,3,USD,1202.7
379,379,acc_2980,20220228,43,22,22,CA03879J1003,1,523,3.52,3,USD,1202.7
380,380,acc_2980,20220228,21,19,19,US62526P1093,1,17,1.05,3,USD,1202.7
381,381,acc_2980,20220228,6,19,19,KYG4760X1025,1,100,14.57,3,USD,1202.7
382,382,acc_2980,20220228,5,19,19,KYG4760X1025,1,13,14.55,3,USD,1202.7
383,383,acc_2980,20220228,4,0,0,US62526P1093,2,1105,1.1594,3,USD,1202.7
384,384,acc_2980,20220228,8,19,19,US62526P1093,2,500,0.9924,3,USD,1202.7
385,385,acc_2980,20220228,22,19,19,US62526P1093,1,218,1.05,3,USD,1202.7
386,386,acc_2980,20220228,11,19,19,US62526P1093,1,85,1.05,3,USD,1202.7
387,387,acc_2980,20220228,10,19,19,US62526P1093,2,647,0.9929,3,USD,1202.7
388,388,acc_2980,20220228,3,0,0,US62526P1093,2,200,1.155,3,USD,1202.7
389,389,acc_2980,20220228,7,19,19,KYG4760X1025,1,34,14.55,3,USD,1202.7
390,390,acc_2980,20220228,2,0,0,US62526P1093,2,200,1.155,3,USD,1202.7
391,391,acc_2980,20220228,12,19,19,US62526P1093,1,20,1.05,3,USD,1202.7
392,392,acc_2980,20220228,13,19,19,US62526P1093,1,500,1.05,3,USD,1202.7
393,393,acc_2980,20220228,14,19,19,US62526P1093,1,20,1.05,3,USD,1202.7
394,394,acc_2980,20220228,15,19,19,US62526P1093,1,66,1.05,3,USD,1202.7
395,395,acc_2980,20220228,16,19,19,US62526P1093,1,300,1.05,3,USD,1202.7
396,396,acc_2980,20220228,17,19,19,US62526P1093,1,16,1.05,3,USD,1202.7
397,397,acc_2980,20220228,18,19,19,US62526P1093,1,400,1.05,3,USD,1202.7
398,398,acc_2980,20220228,19,19,19,US62526P1093,1,3,1.05,3,USD,1202.7
399,399,acc_2980,20220228,20,19,19,US62526P1093,1,400,1.05,3,USD,1202.7
400,400,acc_2980,20220228,1,0,0,KYG4760X1025,1,126,13.8507,3,USD,1202.7
401,401,acc_2980,20220228,9,19,19,US62526P1093,2,1000,0.9929,3,USD,1202.7
402,402,acc_2980,20220301,61,23,23,US83406F1021,2,92,12.05,3,USD,1202.7
403,403,acc_2980,20220301,62,23,23,US83406F1021,2,100,12.05,3,USD,1202.7
404,404,acc_2980,20220301,42,18,18,US62526P1093,1,296,1.87,3,USD,1202.7
405,405,acc_2980,20220301,64,23,23,US83406F1021,2,3,12.05,3,USD,1202.7
406,406,acc_2980,20220301,41,18,18,US62526P1093,1,2,1.87,3,USD,1202.7
407,407,acc_2980,20220301,65,23,23,US83406F1021,1,275,11.865,3,USD,1202.7
408,408,acc_2980,20220301,43,18,18,US62526P1093,1,270,1.87,3,USD,1202.7
409,409,acc_2980,20220301,63,23,23,US83406F1021,2,80,12.05,3,USD,1202.7
410,410,acc_2980,20220301,60,22,22,US05759B1070,1,352,5.99,3,USD,1202.7
411,411,acc_2980,20220301,38,2,2,US12648L6011,2,500,2.95,3,USD,1202.7
412,412,acc_2980,20220301,39,2,2,US12648L6011,2,100,2.95,3,USD,1202.7
413,413,acc_2980,20220301,47,21,21,US12648L6011,2,5,2.58,3,USD,1202.7
414,414,acc_2980,20220301,59,22,22,US05759B1070,1,50,6.0,3,USD,1202.7
415,415,acc_2980,20220301,58,22,22,US05759B1070,1,50,6.0,3,USD,1202.7
416,416,acc_2980,20220301,57,22,22,US05759B1070,1,100,6.0,3,USD,1202.7
417,417,acc_2980,20220301,56,22,22,US05759B1070,2,352,6.12,3,USD,1202.7
418,418,acc_2980,20220301,44,21,21,US12648L6011,2,649,2.66,3,USD,1202.7
419,419,acc_2980,20220301,37,2,2,US12648L6011,2,200,2.95,3,USD,1202.7
420,420,acc_2980,20220301,36,2,2,US12648L6011,2,200,2.95,3,USD,1202.7
421,421,acc_2980,20220301,35,2,2,US12648L6011,2,294,2.95,3,USD,1202.7
422,422,acc_2980,20220301,34,2,2,US4448632038,1,1627,2.3501,3,USD,1202.7
423,423,acc_2980,20220301,33,1,1,US4448632038,2,1627,2.4296,3,USD,1202.7
424,424,acc_2980,20220301,68,23,23,US05360L2051,1,1000,0.7076,3,USD,1202.7
425,425,acc_2980,20220301,40,18,18,US62526P1093,1,937,1.87,3,USD,1202.7
426,426,acc_2980,20220301,45,21,21,US12648L6011,2,404,2.655,3,USD,1202.7
427,427,acc_2980,20220301,99,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
428,428,acc_2980,20220301,103,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
429,429,acc_2980,20220301,82,23,23,US05360L2051,1,249,1.0506,3,USD,1202.7
430,430,acc_2980,20220301,81,23,23,US05360L2051,2,249,0.91,3,USD,1202.7
431,431,acc_2980,20220301,80,23,23,US12648L6011,1,125,2.735,3,USD,1202.7
432,432,acc_2980,20220301,79,23,23,US12648L6011,1,25,2.735,3,USD,1202.7
433,433,acc_2980,20220301,78,23,23,US12648L6011,1,200,2.735,3,USD,1202.7
434,434,acc_2980,20220301,77,23,23,US12648L6011,1,62,2.735,3,USD,1202.7
435,435,acc_2980,20220301,83,23,23,US29405E1091,2,900,0.39,3,USD,1202.7
436,436,acc_2980,20220301,76,23,23,US12648L6011,1,100,2.735,3,USD,1202.7
437,437,acc_2980,20220301,74,23,23,US12648L6011,1,100,2.735,3,USD,1202.7
438,438,acc_2980,20220301,73,23,23,US12648L6011,1,270,2.735,3,USD,1202.7
439,439,acc_2980,20220301,72,23,23,US12648L6011,1,175,2.735,3,USD,1202.7
440,440,acc_2980,20220301,71,23,23,US12648L6011,2,1257,2.858,3,USD,1202.7
441,441,acc_2980,20220301,70,23,23,US05360L2051,1,1589,0.7076,3,USD,1202.7
442,442,acc_2980,20220301,69,23,23,US05360L2051,1,2000,0.7075,3,USD,1202.7
443,443,acc_2980,20220301,75,23,23,US12648L6011,1,200,2.735,3,USD,1202.7
444,444,acc_2980,20220301,66,23,23,US05360L2051,2,5089,0.6399,3,USD,1202.7
445,445,acc_2980,20220301,84,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
446,446,acc_2980,20220301,86,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
447,447,acc_2980,20220301,102,23,23,US29405E1091,2,200,0.39,3,USD,1202.7
448,448,acc_2980,20220301,101,23,23,US29405E1091,2,470,0.39,3,USD,1202.7
449,449,acc_2980,20220301,100,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
450,450,acc_2980,20220301,98,23,23,US29405E1091,2,1400,0.3899,3,USD,1202.7
451,451,acc_2980,20220301,97,23,23,US29405E1091,2,700,0.39,3,USD,1202.7
452,452,acc_2980,20220301,96,23,23,US29405E1091,2,1000,0.39,3,USD,1202.7
453,453,acc_2980,20220301,85,23,23,US29405E1091,2,200,0.39,3,USD,1202.7
454,454,acc_2980,20220301,95,23,23,US29405E1091,2,100,0.3899,3,USD,1202.7
455,455,acc_2980,20220301,93,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
456,456,acc_2980,20220301,92,23,23,US29405E1091,2,245,0.39,3,USD,1202.7
457,457,acc_2980,20220301,91,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
458,458,acc_2980,20220301,90,23,23,US29405E1091,2,856,0.39,3,USD,1202.7
459,459,acc_2980,20220301,89,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
460,460,acc_2980,20220301,87,23,23,US29405E1091,2,700,0.3899,3,USD,1202.7
461,461,acc_2980,20220301,94,23,23,US29405E1091,2,100,0.39,3,USD,1202.7
462,462,acc_2980,20220301,88,23,23,US29405E1091,2,1000,0.39,3,USD,1202.7
463,463,acc_2980,20220301,46,21,21,US12648L6011,2,92,2.58,3,USD,1202.7
464,464,acc_2980,20220301,31,1,1,US74933X2036,1,5652,0.563,3,USD,1202.7
465,465,acc_2980,20220301,13,0,0,US29405E1091,1,100,0.3758,3,USD,1202.7
466,466,acc_2980,20220301,12,0,0,US29405E1091,1,206,0.3758,3,USD,1202.7
467,467,acc_2980,20220301,11,0,0,US29405E1091,1,7155,0.375,3,USD,1202.7
468,468,acc_2980,20220301,10,0,0,US29405E1091,1,100,0.3758,3,USD,1202.7
469,469,acc_2980,20220301,9,0,0,US29405E1091,1,394,0.3759,3,USD,1202.7
470,470,acc_2980,20220301,8,0,0,US29405E1091,1,300,0.375,3,USD,1202.7
471,471,acc_2980,20220301,7,0,0,US29405E1091,2,10655,0.38,3,USD,1202.7
472,472,acc_2980,20220301,6,0,0,US18978H1023,1,4970,0.53,3,USD,1202.7
473,473,acc_2980,20220301,5,0,0,US18978H1023,1,200,0.53,3,USD,1202.7
474,474,acc_2980,20220301,4,0,0,US18978H1023,1,280,0.53,3,USD,1202.7
475,475,acc_2980,20220301,3,0,0,US18978H1023,1,2139,0.53,3,USD,1202.7
476,476,acc_2980,20220301,55,22,22,US05759B1070,2,100,6.1,3,USD,1202.7
477,477,acc_2980,20220301,54,22,22,US05759B1070,2,50,6.11,3,USD,1202.7
478,478,acc_2980,20220301,53,22,22,US05759B1070,2,50,6.1,3,USD,1202.7
479,479,acc_2980,20220301,52,22,22,US12648L6011,1,300,2.95,3,USD,1202.7
480,480,acc_2980,20220301,2,0,0,US18978H1023,2,7589,0.4655,3,USD,1202.7
481,481,acc_2980,20220301,1,0,0,US29405E1091,1,8671,0.402031,3,USD,1202.7
482,482,acc_2980,20220301,51,22,22,US12648L6011,1,100,2.95,3,USD,1202.7
483,483,acc_2980,20220301,50,22,22,US12648L6011,1,196,2.95,3,USD,1202.7
484,484,acc_2980,20220301,49,22,22,US12648L6011,1,300,2.95,3,USD,1202.7
485,485,acc_2980,20220301,48,22,22,US12648L6011,1,254,2.95,3,USD,1202.7
486,486,acc_2980,20220301,32,1,1,US74933X2036,1,1076,0.5675,3,USD,1202.7
487,487,acc_2980,20220301,14,0,0,US29405E1091,1,2000,0.3758,3,USD,1202.7
488,488,acc_2980,20220301,67,23,23,US05360L2051,1,500,0.7075,3,USD,1202.7
489,489,acc_2980,20220301,15,0,0,US29405E1091,1,100,0.3758,3,USD,1202.7
490,490,acc_2980,20220301,18,0,0,US0537346043,2,300,0.329,3,USD,1202.7
491,491,acc_2980,20220301,19,0,0,US0537346043,2,2100,0.329,3,USD,1202.7
492,492,acc_2980,20220301,20,0,0,US0537346043,2,9693,0.33,3,USD,1202.7
493,493,acc_2980,20220301,21,1,1,US0537346043,1,3628,0.32,3,USD,1202.7
494,494,acc_2980,20220301,22,1,1,US0537346043,1,3825,0.32,3,USD,1202.7
495,495,acc_2980,20220301,23,1,1,US0537346043,1,4640,0.32,3,USD,1202.7
496,496,acc_2980,20220301,24,1,1,US62526P1093,2,3194,1.2099,3,USD,1202.7
497,497,acc_2980,20220301,25,1,1,US62526P1093,1,3194,1.1901,3,USD,1202.7
498,498,acc_2980,20220301,26,1,1,US74933X2036,2,7028,0.5347,3,USD,1202.7
499,499,acc_2980,20220301,27,1,2,US74933X2036,2,70,0.53,3,USD,1202.7
500,500,acc_2980,20220301,28,1,1,US74933X2036,1,100,0.5631,3,USD,1202.7
501,501,acc_2980,20220301,29,1,1,US74933X2036,1,100,0.5633,3,USD,1202.7
502,502,acc_2980,20220301,30,1,1,US74933X2036,1,100,0.5633,3,USD,1202.7
503,503,acc_2980,20220301,17,0,0,US29405E1091,1,200,0.3758,3,USD,1202.7
504,504,acc_2980,20220301,16,0,0,US29405E1091,1,100,0.375,3,USD,1202.7
505,505,acc_2980,20220302,9,7,7,US03209T1097,2,500,0.6097,3,USD,1205.6
506,506,acc_2980,20220302,24,22,22,US62526P1093,2,3161,1.18,3,USD,1205.6
507,507,acc_2980,20220302,23,22,22,US0396971071,1,1000,0.8001,3,USD,1205.6
508,508,acc_2980,20220302,22,22,22,US0396971071,1,2000,0.8008,3,USD,1205.6
509,509,acc_2980,20220302,21,22,22,US0396971071,1,934,0.8163,3,USD,1205.6
510,510,acc_2980,20220302,20,22,22,US0396971071,1,411,0.8001,3,USD,1205.6
511,511,acc_2980,20220302,19,22,22,US0396971071,1,200,0.817,3,USD,1205.6
512,512,acc_2980,20220302,18,22,22,US0396971071,1,100,0.8085,3,USD,1205.6
513,513,acc_2980,20220302,17,21,21,US0396971071,2,4645,0.84,3,USD,1205.6
514,514,acc_2980,20220302,16,21,21,US12648L6011,1,100,3.02,3,USD,1205.6
515,515,acc_2980,20220302,10,7,7,US03209T1097,2,774,0.6098,3,USD,1205.6
516,516,acc_2980,20220302,15,21,21,US12648L6011,1,1000,3.02,3,USD,1205.6
517,517,acc_2980,20220302,13,21,21,US12648L6011,1,100,3.02,3,USD,1205.6
518,518,acc_2980,20220302,12,21,21,US12648L6011,1,3,3.02,3,USD,1205.6
519,519,acc_2980,20220302,1,4,4,US62526P1093,1,3161,0.97,3,USD,1205.6
520,520,acc_2980,20220302,2,4,4,US45791E1073,2,55,55.5,3,USD,1205.6
521,521,acc_2980,20220302,3,5,5,US45791E1073,1,55,54.2501,3,USD,1205.6
522,522,acc_2980,20220302,4,5,5,KYG4760X1025,2,197,15.0366,3,USD,1205.6
523,523,acc_2980,20220302,11,7,7,US03209T1097,2,3457,0.6097,3,USD,1205.6
524,524,acc_2980,20220302,6,7,7,KYG4760X1025,1,177,14.55,3,USD,1205.6
525,525,acc_2980,20220302,7,7,7,KYG4760X1025,1,10,14.56,3,USD,1205.6
526,526,acc_2980,20220302,8,7,7,KYG4760X1025,1,9,14.55,3,USD,1205.6
527,527,acc_2980,20220302,14,21,21,US12648L6011,1,91,3.02,3,USD,1205.6
528,528,acc_2980,20220302,5,7,7,KYG4760X1025,1,1,14.57,3,USD,1205.6
529,529,acc_2980,20220303,1,0,0,US12648L6011,1,661,3.6815,3,USD,1205.0
530,530,acc_2980,20220303,36,1,1,US04685N1037,1,100,0.996,3,USD,1205.0
531,531,acc_2980,20220303,44,23,23,US12648L6011,2,661,3.6196,3,USD,1205.0
532,532,acc_2980,20220303,20,0,0,US8902607063,2,75,0.34,3,USD,1205.0
533,533,acc_2980,20220303,21,0,0,US8902607063,2,2235,0.34,3,USD,1205.0
534,534,acc_2980,20220303,22,0,0,US8902607063,2,225,0.34,3,USD,1205.0
535,535,acc_2980,20220303,23,1,1,US8902607063,1,7235,0.341,3,USD,1205.0
536,536,acc_2980,20220303,24,1,1,US04685N1037,2,2368,1.0397,3,USD,1205.0
537,537,acc_2980,20220303,25,1,1,US04685N1037,1,191,1.0,3,USD,1205.0
538,538,acc_2980,20220303,26,1,1,US04685N1037,1,200,0.9975,3,USD,1205.0
539,539,acc_2980,20220303,27,1,1,US04685N1037,1,1,0.996,3,USD,1205.0
540,540,acc_2980,20220303,28,1,1,US04685N1037,1,100,0.998,3,USD,1205.0
541,541,acc_2980,20220303,29,1,1,US04685N1037,1,100,0.9964,3,USD,1205.0
542,542,acc_2980,20220303,30,1,1,US04685N1037,1,600,0.995,3,USD,1205.0
543,543,acc_2980,20220303,31,1,1,US04685N1037,1,100,0.9975,3,USD,1205.0
544,544,acc_2980,20220303,32,1,1,US04685N1037,1,100,0.998,3,USD,1205.0
545,545,acc_2980,20220303,33,1,1,US04685N1037,1,76,0.995,3,USD,1205.0
546,546,acc_2980,20220303,34,1,1,US04685N1037,1,600,0.996,3,USD,1205.0
547,547,acc_2980,20220303,38,1,1,US15672X1028,2,388,6.05,3,USD,1205.0
548,548,acc_2980,20220303,35,1,1,US04685N1037,1,100,0.998,3,USD,1205.0
549,549,acc_2980,20220303,19,0,0,US8902607063,2,1800,0.34,3,USD,1205.0
550,550,acc_2980,20220303,18,0,0,US8902607063,2,215,0.34,3,USD,1205.0
551,551,acc_2980,20220303,17,0,0,US8902607063,2,900,0.34,3,USD,1205.0
552,552,acc_2980,20220303,16,0,0,US8902607063,2,1100,0.34,3,USD,1205.0
553,553,acc_2980,20220303,43,23,23,US76674Q1076,1,421,5.7126,3,USD,1205.0
554,554,acc_2980,20220303,42,23,23,US76674Q1076,2,421,5.75,3,USD,1205.0
555,555,acc_2980,20220303,41,23,23,GB00BYW6GV68,1,269,9.01,3,USD,1205.0
556,556,acc_2980,20220303,40,23,23,GB00BYW6GV68,2,269,8.86,3,USD,1205.0
557,557,acc_2980,20220303,2,0,0,US8902607063,2,7862,0.308,3,USD,1205.0
558,558,acc_2980,20220303,3,0,0,US8902607063,1,5000,0.308697,3,USD,1205.0
559,559,acc_2980,20220303,4,0,0,US8902607063,1,100,0.308405,3,USD,1205.0
560,560,acc_2980,20220303,5,0,0,US8902607063,1,27,0.3086,3,USD,1205.0
561,561,acc_2980,20220303,37,1,1,US04685N1037,1,100,0.9975,3,USD,1205.0
562,562,acc_2980,20220303,6,0,0,US8902607063,1,2398,0.308405,3,USD,1205.0
563,563,acc_2980,20220303,39,23,23,US03209T1097,1,4731,0.504698,3,USD,1205.0
564,564,acc_2980,20220303,9,0,0,US8902607063,1,200,0.308405,3,USD,1205.0
565,565,acc_2980,20220303,10,0,0,US29415C1018,2,680,3.5292,3,USD,1205.0
566,566,acc_2980,20220303,11,0,0,US29415C1018,1,680,3.4723,3,USD,1205.0
567,567,acc_2980,20220303,12,0,0,US8902607063,2,7256,0.3255,3,USD,1205.0
568,568,acc_2980,20220303,13,0,0,US8902607063,2,99,0.3247,3,USD,1205.0
569,569,acc_2980,20220303,14,0,0,US8902607063,1,7355,0.335,3,USD,1205.0
570,570,acc_2980,20220303,15,0,0,US8902607063,2,685,0.34,3,USD,1205.0
571,571,acc_2980,20220303,7,0,0,US8902607063,1,37,0.308405,3,USD,1205.0
572,572,acc_2980,20220303,8,0,0,US8902607063,1,100,0.308405,3,USD,1205.0
573,573,acc_2980,20220304,20,0,0,US91822M1062,2,220,0.3943,3,USD,1203.6
574,574,acc_2980,20220304,14,0,0,US91822M1062,2,500,0.3943,3,USD,1203.6
575,575,acc_2980,20220304,32,23,23,US8575611046,2,2094,0.91,3,USD,1203.6
576,576,acc_2980,20220304,31,23,23,MHY6430L1039,1,3568,0.563,3,USD,1203.6
577,577,acc_2980,20220304,30,20,20,MHY6430L1039,2,100,0.6399,3,USD,1203.6
578,578,acc_2980,20220304,29,20,20,MHY6430L1039,2,2519,0.64,3,USD,1203.6
579,579,acc_2980,20220304,28,20,20,MHY6430L1039,2,949,0.6395,3,USD,1203.6
580,580,acc_2980,20220304,27,20,20,US15672X1028,1,100,5.88,3,USD,1203.6
581,581,acc_2980,20220304,26,20,20,US15672X1028,1,100,5.88,3,USD,1203.6
582,582,acc_2980,20220304,25,20,20,US15672X1028,1,100,5.86,3,USD,1203.6
583,583,acc_2980,20220304,24,20,20,US15672X1028,1,35,5.87,3,USD,1203.6
584,584,acc_2980,20220304,23,20,20,US15672X1028,1,53,5.86,3,USD,1203.6
585,585,acc_2980,20220304,22,0,0,US91822M1062,2,300,0.3943,3,USD,1203.6
586,586,acc_2980,20220304,21,0,0,US91822M1062,2,100,0.3943,3,USD,1203.6
587,587,acc_2980,20220304,19,0,0,US91822M1062,2,1000,0.3943,3,USD,1203.6
588,588,acc_2980,20220304,18,0,0,US91822M1062,2,300,0.3943,3,USD,1203.6
589,589,acc_2980,20220304,17,0,0,US91822M1062,2,1,0.3943,3,USD,1203.6
590,590,acc_2980,20220304,16,0,0,US91822M1062,2,800,0.3943,3,USD,1203.6
591,591,acc_2980,20220304,15,0,0,US91822M1062,2,400,0.3943,3,USD,1203.6
592,592,acc_2980,20220304,13,0,0,US91822M1062,2,100,0.3943,3,USD,1203.6
593,593,acc_2980,20220304,12,0,0,US91822M1062,2,100,0.3943,3,USD,1203.6
594,594,acc_2980,20220304,8,0,0,US91822M1062,2,100,0.3943,3,USD,1203.6
595,595,acc_2980,20220304,10,0,0,US91822M1062,2,976,0.3943,3,USD,1203.6
596,596,acc_2980,20220304,1,0,0,US8575611046,1,160,0.93,3,USD,1203.6
597,597,acc_2980,20220304,3,0,0,US8575611046,1,1200,0.93,3,USD,1203.6
598,598,acc_2980,20220304,4,0,0,US8575611046,1,500,0.93,3,USD,1203.6
599,599,acc_2980,20220304,5,0,0,US8575611046,1,34,0.93,3,USD,1203.6
600,600,acc_2980,20220304,2,0,0,US8575611046,1,100,0.9341,3,USD,1203.6
601,601,acc_2980,20220304,7,0,0,US91822M1062,2,100,0.3943,3,USD,1203.6
602,602,acc_2980,20220304,11,0,0,US91822M1062,2,15,0.3943,3,USD,1203.6
603,603,acc_2980,20220304,9,0,0,US91822M1062,2,100,0.3943,3,USD,1203.6
604,604,acc_2980,20220304,6,0,0,US8575611046,1,100,0.9341,3,USD,1203.6
