,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,trd_cur_xcg_rt,FX_AUD,FX_CNY,FX_EUR,FX_GBP,FX_HKD,FX_JPY,FX_USD,FX_VND
264,180,20220629,2,22,22,US8085247976,2,2,72.2599,3,1284.9,0,0,0,0,0,0,1,0
265,193,20220125,1,20,20,US74347X8314,2,18,54.81,3,1194.2,0,0,0,0,0,0,1,0
266,193,20220131,1,6,6,US74347X8314,2,3,61.55,3,1202.4,0,0,0,0,0,0,1,0
267,193,20220208,1,21,21,US74347X8314,2,2,56.93,3,1199.4,0,0,0,0,0,0,1,0
268,193,20220217,1,5,5,US74347X8314,2,5,52.47,3,1196.9,0,0,0,0,0,0,1,0
269,193,20220225,1,20,20,US74347X8314,2,33,49.21,3,1199.4,0,0,0,0,0,0,1,0
270,193,20220228,2,18,18,US74347X8314,2,168,49.57,3,1202.7,0,0,0,0,0,0,1,0
271,193,20220228,1,2,2,US74347X8314,2,150,52.8191,3,1202.7,0,0,0,0,0,0,1,0
272,193,20220302,2,1,1,US74347X8314,2,122,51.89,3,1205.6,0,0,0,0,0,0,1,0
273,193,20220302,1,0,0,US74347X8314,2,40,49.47,3,1205.6,0,0,0,0,0,0,1,0
274,193,20220303,1,19,19,US74347X8314,2,167,51.86,3,1205.0,0,0,0,0,0,0,1,0
275,193,20220304,6,21,21,US74347X8314,2,20,48.65,3,1203.6,0,0,0,0,0,0,1,0
276,193,20220304,5,18,18,US74347X8314,2,40,48.76,3,1203.6,0,0,0,0,0,0,1,0
277,193,20220304,4,18,18,US74347X8314,2,19,49.11,3,1203.6,0,0,0,0,0,0,1,0
278,193,20220304,3,18,18,US74347X8314,2,21,49.11,3,1203.6,0,0,0,0,0,0,1,0
279,193,20220304,2,1,1,US74347X8314,2,50,47.5198,3,1203.6,0,0,0,0,0,0,1,0
280,193,20220304,1,1,1,US74347X8314,2,1,47.61,3,1203.6,0,0,0,0,0,0,1,0
281,193,20220304,7,23,23,US74347X8314,2,20,48.31,3,1203.6,0,0,0,0,0,0,1,0
282,193,20220307,1,1,1,US74347X8314,2,50,45.5997,3,1211.5,0,0,0,0,0,0,1,0
283,193,20220308,1,2,2,US74347X8314,2,223,43.045,3,1225.4,0,0,0,0,0,0,1,0
284,193,20220316,2,22,22,US25460E5050,2,8516,6.3698,3,1241.7,0,0,0,0,0,0,1,0
285,193,20220316,1,22,22,US74347X8314,1,1176,46.2004,3,1241.7,0,0,0,0,0,0,1,0
286,193,20220317,76,3,3,US62526P1093,1,300,2.42,3,1240.4,0,0,0,0,0,0,1,0
287,193,20220317,75,3,3,US62526P1093,1,10,2.42,3,1240.4,0,0,0,0,0,0,1,0
288,193,20220317,73,3,3,US62526P1093,1,323,2.42,3,1240.4,0,0,0,0,0,0,1,0
289,193,20220317,77,3,3,US62526P1093,1,200,2.42,3,1240.4,0,0,0,0,0,0,1,0
290,193,20220317,74,3,3,US62526P1093,1,92,2.42,3,1240.4,0,0,0,0,0,0,1,0
291,193,20220317,81,4,4,US49382L1089,2,200,5.54,3,1240.4,0,0,0,0,0,0,1,0
292,193,20220317,79,4,4,US49382L1089,2,300,5.55,3,1240.4,0,0,0,0,0,0,1,0
293,193,20220317,80,4,4,US49382L1089,2,100,5.55,3,1240.4,0,0,0,0,0,0,1,0
294,193,20220317,72,3,3,US62526P1093,1,206,2.42,3,1240.4,0,0,0,0,0,0,1,0
295,193,20220317,82,4,4,US49382L1089,2,77,5.55,3,1240.4,0,0,0,0,0,0,1,0
296,193,20220317,83,4,4,US49382L1089,2,200,5.55,3,1240.4,0,0,0,0,0,0,1,0
297,193,20220317,84,4,4,US49382L1089,2,200,5.53,3,1240.4,0,0,0,0,0,0,1,0
298,193,20220317,85,4,4,US49382L1089,2,80,5.55,3,1240.4,0,0,0,0,0,0,1,0
299,193,20220317,86,4,4,US49382L1089,2,13,5.52,3,1240.4,0,0,0,0,0,0,1,0
300,193,20220317,87,4,4,US49382L1089,2,200,5.535,3,1240.4,0,0,0,0,0,0,1,0
301,193,20220317,78,3,3,US62526P1093,1,1960,2.42,3,1240.4,0,0,0,0,0,0,1,0
302,193,20220317,71,3,3,US62526P1093,1,30,2.42,3,1240.4,0,0,0,0,0,0,1,0
303,193,20220317,63,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
304,193,20220317,69,3,3,US62526P1093,1,1,2.42,3,1240.4,0,0,0,0,0,0,1,0
305,193,20220317,50,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
306,193,20220317,51,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
307,193,20220317,52,3,3,US62526P1093,1,10,2.42,3,1240.4,0,0,0,0,0,0,1,0
308,193,20220317,53,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
309,193,20220317,54,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
310,193,20220317,55,3,3,US62526P1093,1,108,2.42,3,1240.4,0,0,0,0,0,0,1,0
311,193,20220317,56,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
312,193,20220317,57,3,3,US62526P1093,1,35,2.42,3,1240.4,0,0,0,0,0,0,1,0
313,193,20220317,58,3,3,US62526P1093,1,200,2.42,3,1240.4,0,0,0,0,0,0,1,0
314,193,20220317,59,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
315,193,20220317,60,3,3,US62526P1093,1,1115,2.42,3,1240.4,0,0,0,0,0,0,1,0
316,193,20220317,61,3,3,US62526P1093,1,700,2.42,3,1240.4,0,0,0,0,0,0,1,0
317,193,20220317,62,3,3,US62526P1093,1,1,2.42,3,1240.4,0,0,0,0,0,0,1,0
318,193,20220317,88,4,4,US49382L1089,2,187,5.53,3,1240.4,0,0,0,0,0,0,1,0
319,193,20220317,64,3,3,US62526P1093,1,5,2.42,3,1240.4,0,0,0,0,0,0,1,0
320,193,20220317,65,3,3,US62526P1093,1,1304,2.42,3,1240.4,0,0,0,0,0,0,1,0
321,193,20220317,66,3,3,US62526P1093,1,200,2.42,3,1240.4,0,0,0,0,0,0,1,0
322,193,20220317,67,3,3,US62526P1093,1,1,2.42,3,1240.4,0,0,0,0,0,0,1,0
323,193,20220317,68,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
324,193,20220317,70,3,3,US62526P1093,1,1400,2.42,3,1240.4,0,0,0,0,0,0,1,0
325,193,20220317,89,4,4,US49382L1089,2,2000,5.55,3,1240.4,0,0,0,0,0,0,1,0
326,193,20220317,109,4,4,US49382L1089,1,5120,5.05,3,1240.4,0,0,0,0,0,0,1,0
327,193,20220317,91,4,4,US49382L1089,2,100,5.55,3,1240.4,0,0,0,0,0,0,1,0
328,193,20220317,112,4,4,US74347X8314,2,29,49.98,3,1240.4,0,0,0,0,0,0,1,0
329,193,20220317,113,4,4,US74347X8314,2,100,49.98,3,1240.4,0,0,0,0,0,0,1,0
330,193,20220317,114,4,4,US74347X8314,2,300,49.98,3,1240.4,0,0,0,0,0,0,1,0
331,193,20220317,115,4,4,US74347X8314,2,300,49.98,3,1240.4,0,0,0,0,0,0,1,0
332,193,20220317,116,4,4,US74347X8314,2,100,49.979,3,1240.4,0,0,0,0,0,0,1,0
333,193,20220317,117,4,4,US74347X8314,2,1,49.95,3,1240.4,0,0,0,0,0,0,1,0
334,193,20220317,118,5,5,US74347X8314,1,830,49.9,3,1240.4,0,0,0,0,0,0,1,0
335,193,20220317,119,5,5,US25460E5050,2,148,6.3,3,1240.4,0,0,0,0,0,0,1,0
336,193,20220317,120,5,5,US25460E5050,2,30,6.3,3,1240.4,0,0,0,0,0,0,1,0
337,193,20220317,121,5,5,US25460E5050,2,471,6.29,3,1240.4,0,0,0,0,0,0,1,0
338,193,20220317,122,5,5,US25460E5050,2,1000,6.3,3,1240.4,0,0,0,0,0,0,1,0
339,193,20220317,123,5,5,US25460E5050,2,214,6.3,3,1240.4,0,0,0,0,0,0,1,0
340,193,20220317,124,5,5,US25460E5050,2,1900,6.3,3,1240.4,0,0,0,0,0,0,1,0
341,193,20220317,125,5,5,US25460E5050,2,51,6.32,3,1240.4,0,0,0,0,0,0,1,0
342,193,20220317,126,5,5,US25460E5050,2,82,6.32,3,1240.4,0,0,0,0,0,0,1,0
343,193,20220317,127,5,5,US25460E5050,2,1159,6.32,3,1240.4,0,0,0,0,0,0,1,0
344,193,20220317,128,5,5,US25460E5050,2,1300,6.32,3,1240.4,0,0,0,0,0,0,1,0
345,193,20220317,111,4,4,US49382L1089,1,500,5.05,3,1240.4,0,0,0,0,0,0,1,0
346,193,20220317,90,4,4,US49382L1089,2,120,5.55,3,1240.4,0,0,0,0,0,0,1,0
347,193,20220317,110,4,4,US49382L1089,1,2001,5.05,3,1240.4,0,0,0,0,0,0,1,0
348,193,20220317,108,4,4,US49382L1089,1,140,5.05,3,1240.4,0,0,0,0,0,0,1,0
349,193,20220317,92,4,4,US49382L1089,2,200,5.54,3,1240.4,0,0,0,0,0,0,1,0
350,193,20220317,93,4,4,US49382L1089,2,16,5.55,3,1240.4,0,0,0,0,0,0,1,0
351,193,20220317,94,4,4,US49382L1089,2,1344,5.55,3,1240.4,0,0,0,0,0,0,1,0
352,193,20220317,95,4,4,US49382L1089,2,100,5.52,3,1240.4,0,0,0,0,0,0,1,0
353,193,20220317,96,4,4,US49382L1089,2,200,5.53,3,1240.4,0,0,0,0,0,0,1,0
354,193,20220317,97,4,4,US49382L1089,2,300,5.54,3,1240.4,0,0,0,0,0,0,1,0
355,193,20220317,98,4,4,US49382L1089,2,896,5.55,3,1240.4,0,0,0,0,0,0,1,0
356,193,20220317,49,3,3,US62526P1093,1,1700,2.42,3,1240.4,0,0,0,0,0,0,1,0
357,193,20220317,99,4,4,US49382L1089,2,13,5.53,3,1240.4,0,0,0,0,0,0,1,0
358,193,20220317,100,4,4,US49382L1089,2,100,5.54,3,1240.4,0,0,0,0,0,0,1,0
359,193,20220317,101,4,4,US49382L1089,2,879,5.55,3,1240.4,0,0,0,0,0,0,1,0
360,193,20220317,102,4,4,US49382L1089,2,200,5.538,3,1240.4,0,0,0,0,0,0,1,0
361,193,20220317,103,4,4,US49382L1089,2,200,5.54,3,1240.4,0,0,0,0,0,0,1,0
362,193,20220317,104,4,4,US49382L1089,1,14,5.05,3,1240.4,0,0,0,0,0,0,1,0
363,193,20220317,105,4,4,US49382L1089,1,50,5.05,3,1240.4,0,0,0,0,0,0,1,0
364,193,20220317,106,4,4,US49382L1089,1,300,5.05,3,1240.4,0,0,0,0,0,0,1,0
365,193,20220317,107,4,4,US49382L1089,1,100,5.05,3,1240.4,0,0,0,0,0,0,1,0
366,193,20220317,131,5,5,US25460E5050,2,85,6.32,3,1240.4,0,0,0,0,0,0,1,0
367,193,20220317,48,3,3,US62526P1093,1,200,2.42,3,1240.4,0,0,0,0,0,0,1,0
368,193,20220317,37,3,3,US62526P1093,1,50,2.42,3,1240.4,0,0,0,0,0,0,1,0
369,193,20220317,46,3,3,US62526P1093,1,139,2.42,3,1240.4,0,0,0,0,0,0,1,0
370,193,20220317,19,3,3,US62526P1093,1,46,2.42,3,1240.4,0,0,0,0,0,0,1,0
371,193,20220317,18,3,3,US62526P1093,1,1000,2.42,3,1240.4,0,0,0,0,0,0,1,0
372,193,20220317,17,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
373,193,20220317,16,1,1,US62526P1093,2,1400,2.435,3,1240.4,0,0,0,0,0,0,1,0
374,193,20220317,15,1,1,US62526P1093,2,800,2.435,3,1240.4,0,0,0,0,0,0,1,0
375,193,20220317,14,1,1,US62526P1093,2,16691,2.4396,3,1240.4,0,0,0,0,0,0,1,0
376,193,20220317,13,1,1,KYG4760X1025,1,1357,34.02,3,1240.4,0,0,0,0,0,0,1,0
377,193,20220317,12,0,0,KYG4760X1025,2,1,34.92,3,1240.4,0,0,0,0,0,0,1,0
378,193,20220317,11,0,0,KYG4760X1025,2,1356,34.99,3,1240.4,0,0,0,0,0,0,1,0
379,193,20220317,10,0,0,US49639K1016,1,3286,5.4007,3,1240.4,0,0,0,0,0,0,1,0
380,193,20220317,20,3,3,US62526P1093,1,80,2.42,3,1240.4,0,0,0,0,0,0,1,0
381,193,20220317,9,0,0,US49639K1016,1,294,5.41,3,1240.4,0,0,0,0,0,0,1,0
382,193,20220317,7,0,0,US49639K1016,1,510,5.41,3,1240.4,0,0,0,0,0,0,1,0
383,193,20220317,47,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
384,193,20220317,5,0,0,US49639K1016,1,100,5.41,3,1240.4,0,0,0,0,0,0,1,0
385,193,20220317,4,0,0,US49639K1016,1,1997,5.49,3,1240.4,0,0,0,0,0,0,1,0
386,193,20220317,3,0,0,US49639K1016,1,225,5.49,3,1240.4,0,0,0,0,0,0,1,0
387,193,20220317,2,0,0,US49639K1016,1,547,5.49,3,1240.4,0,0,0,0,0,0,1,0
388,193,20220317,1,0,0,US49639K1016,1,922,5.49,3,1240.4,0,0,0,0,0,0,1,0
389,193,20220317,133,23,23,US25460E5050,1,8527,5.99,3,1240.4,0,0,0,0,0,0,1,0
390,193,20220317,134,23,23,US49639K1016,2,8746,5.83,3,1240.4,0,0,0,0,0,0,1,0
391,193,20220317,6,0,0,US49639K1016,1,65,5.41,3,1240.4,0,0,0,0,0,0,1,0
392,193,20220317,8,0,0,US49639K1016,1,800,5.41,3,1240.4,0,0,0,0,0,0,1,0
393,193,20220317,21,3,3,US62526P1093,1,230,2.42,3,1240.4,0,0,0,0,0,0,1,0
394,193,20220317,132,22,22,US25460E5050,2,11,6.13,3,1240.4,0,0,0,0,0,0,1,0
395,193,20220317,23,3,3,US62526P1093,1,25,2.42,3,1240.4,0,0,0,0,0,0,1,0
396,193,20220317,45,3,3,US62526P1093,1,316,2.42,3,1240.4,0,0,0,0,0,0,1,0
397,193,20220317,22,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
398,193,20220317,44,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
399,193,20220317,43,3,3,US62526P1093,1,1277,2.42,3,1240.4,0,0,0,0,0,0,1,0
400,193,20220317,42,3,3,US62526P1093,1,2,2.42,3,1240.4,0,0,0,0,0,0,1,0
401,193,20220317,41,3,3,US62526P1093,1,200,2.42,3,1240.4,0,0,0,0,0,0,1,0
402,193,20220317,40,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
403,193,20220317,39,3,3,US62526P1093,1,135,2.42,3,1240.4,0,0,0,0,0,0,1,0
404,193,20220317,38,3,3,US62526P1093,1,5,2.42,3,1240.4,0,0,0,0,0,0,1,0
405,193,20220317,129,5,5,US25460E5050,2,100,6.32,3,1240.4,0,0,0,0,0,0,1,0
406,193,20220317,36,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
407,193,20220317,130,5,5,US25460E5050,2,15,6.32,3,1240.4,0,0,0,0,0,0,1,0
408,193,20220317,34,3,3,US62526P1093,1,97,2.42,3,1240.4,0,0,0,0,0,0,1,0
409,193,20220317,25,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
410,193,20220317,35,3,3,US62526P1093,1,89,2.42,3,1240.4,0,0,0,0,0,0,1,0
411,193,20220317,24,3,3,US62526P1093,1,5,2.42,3,1240.4,0,0,0,0,0,0,1,0
412,193,20220317,27,3,3,US62526P1093,1,294,2.42,3,1240.4,0,0,0,0,0,0,1,0
413,193,20220317,28,3,3,US62526P1093,1,200,2.42,3,1240.4,0,0,0,0,0,0,1,0
414,193,20220317,26,3,3,US62526P1093,1,1200,2.42,3,1240.4,0,0,0,0,0,0,1,0
415,193,20220317,30,3,3,US62526P1093,1,1500,2.42,3,1240.4,0,0,0,0,0,0,1,0
416,193,20220317,31,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
417,193,20220317,32,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
418,193,20220317,33,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
419,193,20220317,29,3,3,US62526P1093,1,100,2.42,3,1240.4,0,0,0,0,0,0,1,0
420,193,20220318,27,3,3,US25460E5050,2,2300,7.44,3,1220.6,0,0,0,0,0,0,1,0
421,193,20220318,28,3,3,US25460E5050,2,100,7.44,3,1220.6,0,0,0,0,0,0,1,0
422,193,20220318,29,3,3,US25460E5050,2,100,7.44,3,1220.6,0,0,0,0,0,0,1,0
423,193,20220318,30,3,3,US25460E5050,2,188,7.44,3,1220.6,0,0,0,0,0,0,1,0
424,193,20220318,31,3,3,US25460E5050,2,116,7.44,3,1220.6,0,0,0,0,0,0,1,0
425,193,20220318,17,2,2,US62526P1093,2,600,3.17,3,1220.6,0,0,0,0,0,0,1,0
426,193,20220318,33,3,3,US25460E5050,2,300,7.44,3,1220.6,0,0,0,0,0,0,1,0
427,193,20220318,16,2,2,US62526P1093,2,600,3.17,3,1220.6,0,0,0,0,0,0,1,0
428,193,20220318,26,3,3,US25460E5050,2,396,7.44,3,1220.6,0,0,0,0,0,0,1,0
429,193,20220318,18,2,2,US62526P1093,2,12238,3.17,3,1220.6,0,0,0,0,0,0,1,0
430,193,20220318,34,3,3,US25460E5050,2,2042,7.44,3,1220.6,0,0,0,0,0,0,1,0
431,193,20220318,35,3,3,US25460E5050,2,153,7.44,3,1220.6,0,0,0,0,0,0,1,0
432,193,20220318,32,3,3,US25460E5050,2,747,7.44,3,1220.6,0,0,0,0,0,0,1,0
433,193,20220318,25,3,3,US62526P1093,1,15951,3.0102,3,1220.6,0,0,0,0,0,0,1,0
434,193,20220318,23,2,2,US62526P1093,1,500,3.03,3,1220.6,0,0,0,0,0,0,1,0
435,193,20220318,14,2,2,US25460E5050,1,100,7.69,3,1220.6,0,0,0,0,0,0,1,0
436,193,20220318,13,2,2,US25460E5050,1,138,7.69,3,1220.6,0,0,0,0,0,0,1,0
437,193,20220318,24,3,3,US62526P1093,2,15951,2.89,3,1220.6,0,0,0,0,0,0,1,0
438,193,20220318,22,2,2,US62526P1093,1,14238,3.0308,3,1220.6,0,0,0,0,0,0,1,0
439,193,20220318,21,2,2,US62526P1093,1,500,3.03,3,1220.6,0,0,0,0,0,0,1,0
440,193,20220318,20,2,2,US62526P1093,2,900,3.17,3,1220.6,0,0,0,0,0,0,1,0
441,193,20220318,1,0,0,US25460E5050,1,6555,7.0,3,1220.6,0,0,0,0,0,0,1,0
442,193,20220318,2,0,0,US25460E5050,2,100,7.275,3,1220.6,0,0,0,0,0,0,1,0
443,193,20220318,3,0,0,US25460E5050,2,200,7.275,3,1220.6,0,0,0,0,0,0,1,0
444,193,20220318,5,0,0,US25460E5050,2,100,7.275,3,1220.6,0,0,0,0,0,0,1,0
445,193,20220318,7,0,0,US25460E5050,2,200,7.275,3,1220.6,0,0,0,0,0,0,1,0
446,193,20220318,8,0,0,US25460E5050,2,5492,7.2795,3,1220.6,0,0,0,0,0,0,1,0
447,193,20220318,9,0,0,US25460E5050,2,1,7.28,3,1220.6,0,0,0,0,0,0,1,0
448,193,20220318,10,2,2,US25460E5050,1,3730,7.69,3,1220.6,0,0,0,0,0,0,1,0
449,193,20220318,15,2,2,US25460E5050,1,262,7.69,3,1220.6,0,0,0,0,0,0,1,0
450,193,20220318,4,0,0,US25460E5050,2,100,7.275,3,1220.6,0,0,0,0,0,0,1,0
451,193,20220318,6,0,0,US25460E5050,2,100,7.275,3,1220.6,0,0,0,0,0,0,1,0
452,193,20220318,11,2,2,US25460E5050,1,86,7.69,3,1220.6,0,0,0,0,0,0,1,0
453,193,20220318,12,2,2,US25460E5050,1,1977,7.69,3,1220.6,0,0,0,0,0,0,1,0
454,193,20220318,19,2,2,US62526P1093,2,900,3.17,3,1220.6,0,0,0,0,0,0,1,0
455,193,20220322,10,7,7,US36467W1099,2,100,147.74,3,1213.7,0,0,0,0,0,0,1,0
456,193,20220322,8,7,7,US25460E5050,1,600,7.34,3,1213.7,0,0,0,0,0,0,1,0
457,193,20220322,3,7,7,US25460E5050,1,1000,7.34,3,1213.7,0,0,0,0,0,0,1,0
458,193,20220322,2,7,7,US25460E5050,1,50,7.35,3,1213.7,0,0,0,0,0,0,1,0
459,193,20220322,7,7,7,US25460E5050,1,519,7.36,3,1213.7,0,0,0,0,0,0,1,0
460,193,20220322,12,7,7,US36467W1099,2,1,146.79,3,1213.7,0,0,0,0,0,0,1,0
461,193,20220322,1,7,7,US25460E5050,1,3497,7.33,3,1213.7,0,0,0,0,0,0,1,0
462,193,20220322,9,7,7,US25460E5050,1,100,7.35,3,1213.7,0,0,0,0,0,0,1,0
463,193,20220322,5,7,7,US25460E5050,1,400,7.34,3,1213.7,0,0,0,0,0,0,1,0
464,193,20220322,11,7,7,US36467W1099,2,218,147.77,3,1213.7,0,0,0,0,0,0,1,0
465,193,20220322,4,7,7,US25460E5050,1,271,7.37,3,1213.7,0,0,0,0,0,0,1,0
466,193,20220322,6,7,7,US25460E5050,1,5,7.35,3,1213.7,0,0,0,0,0,0,1,0
467,193,20220323,5,18,18,US36467W1099,1,119,135.0,3,1221.4,0,0,0,0,0,0,1,0
468,193,20220323,12,19,19,US89689F3055,2,338,1.17,3,1221.4,0,0,0,0,0,0,1,0
469,193,20220323,13,20,20,US89689F3055,1,1523,1.13,3,1221.4,0,0,0,0,0,0,1,0
470,193,20220323,14,20,20,US89689F3055,1,100,1.13,3,1221.4,0,0,0,0,0,0,1,0
471,193,20220323,8,19,19,US89689F3055,2,100,1.17,3,1221.4,0,0,0,0,0,0,1,0
472,193,20220323,7,19,19,US89689F3055,2,600,1.16,3,1221.4,0,0,0,0,0,0,1,0
473,193,20220323,1,0,0,US25460E5050,2,5334,7.8898,3,1221.4,0,0,0,0,0,0,1,0
474,193,20220323,10,19,19,US89689F3055,2,100,1.17,3,1221.4,0,0,0,0,0,0,1,0
475,193,20220323,16,20,20,US89689F3055,1,215,1.13,3,1221.4,0,0,0,0,0,0,1,0
476,193,20220323,2,0,0,US25460E5050,2,7,7.89,3,1221.4,0,0,0,0,0,0,1,0
477,193,20220323,3,18,18,US36467W1099,1,10,135.0,3,1221.4,0,0,0,0,0,0,1,0
478,193,20220323,4,18,18,US36467W1099,1,100,135.0,3,1221.4,0,0,0,0,0,0,1,0
479,193,20220323,11,19,19,US89689F3055,2,500,1.17,3,1221.4,0,0,0,0,0,0,1,0
480,193,20220323,15,20,20,US89689F3055,1,100,1.13,3,1221.4,0,0,0,0,0,0,1,0
481,193,20220323,6,18,18,US36467W1099,1,90,135.0,3,1221.4,0,0,0,0,0,0,1,0
482,193,20220323,17,20,20,US36467W1099,2,303,141.24,3,1221.4,0,0,0,0,0,0,1,0
483,193,20220323,18,23,23,US36467W1099,1,303,136.84,3,1221.4,0,0,0,0,0,0,1,0
484,193,20220323,19,23,23,NL0015000TA9,2,1969,21.076,3,1221.4,0,0,0,0,0,0,1,0
485,193,20220323,20,23,0,NL0015000TA9,1,84,21.41,3,1221.4,0,0,0,0,0,0,1,0
486,193,20220323,9,19,19,US89689F3055,2,300,1.17,3,1221.4,0,0,0,0,0,0,1,0
487,193,20220323,24,23,0,NL0015000TA9,1,1195,21.41,3,1221.4,0,0,0,0,0,0,1,0
488,193,20220323,21,23,0,NL0015000TA9,1,16,21.41,3,1221.4,0,0,0,0,0,0,1,0
489,193,20220323,22,23,0,NL0015000TA9,1,107,21.41,3,1221.4,0,0,0,0,0,0,1,0
490,193,20220323,23,23,0,NL0015000TA9,1,567,21.41,3,1221.4,0,0,0,0,0,0,1,0
491,193,20220328,18,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
492,193,20220328,21,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
493,193,20220328,20,23,23,US25460E5050,1,200,6.67,3,1218.3,0,0,0,0,0,0,1,0
494,193,20220328,49,23,23,US36467W1099,2,100,165.19,3,1218.3,0,0,0,0,0,0,1,0
495,193,20220328,35,23,23,US25460E5050,1,175,6.67,3,1218.3,0,0,0,0,0,0,1,0
496,193,20220328,19,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
497,193,20220328,46,23,23,US25460E5050,1,200,6.67,3,1218.3,0,0,0,0,0,0,1,0
498,193,20220328,36,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
499,193,20220328,37,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
500,193,20220328,38,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
501,193,20220328,22,23,23,US25460E5050,1,100,6.675,3,1218.3,0,0,0,0,0,0,1,0
502,193,20220328,23,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
503,193,20220328,28,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
504,193,20220328,25,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
505,193,20220328,26,23,23,US25460E5050,1,600,6.67,3,1218.3,0,0,0,0,0,0,1,0
506,193,20220328,27,23,23,US25460E5050,1,46,6.67,3,1218.3,0,0,0,0,0,0,1,0
507,193,20220328,39,23,23,US25460E5050,1,500,6.67,3,1218.3,0,0,0,0,0,0,1,0
508,193,20220328,29,23,23,US25460E5050,1,200,6.67,3,1218.3,0,0,0,0,0,0,1,0
509,193,20220328,34,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
510,193,20220328,48,23,23,US36467W1099,2,115,165.2,3,1218.3,0,0,0,0,0,0,1,0
511,193,20220328,33,23,23,US25460E5050,1,600,6.67,3,1218.3,0,0,0,0,0,0,1,0
512,193,20220328,47,23,23,US25460E5050,1,1,6.67,3,1218.3,0,0,0,0,0,0,1,0
513,193,20220328,32,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
514,193,20220328,24,23,23,US25460E5050,1,200,6.67,3,1218.3,0,0,0,0,0,0,1,0
515,193,20220328,17,23,23,US25460E5050,1,200,6.67,3,1218.3,0,0,0,0,0,0,1,0
516,193,20220328,14,5,5,US36467W1099,2,1,191.18,3,1218.3,0,0,0,0,0,0,1,0
517,193,20220328,6,5,5,US00165C1045,1,50,29.34,3,1218.3,0,0,0,0,0,0,1,0
518,193,20220328,45,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
519,193,20220328,44,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
520,193,20220328,43,23,23,US25460E5050,1,200,6.67,3,1218.3,0,0,0,0,0,0,1,0
521,193,20220328,42,23,23,US25460E5050,1,100,6.67,3,1218.3,0,0,0,0,0,0,1,0
522,193,20220328,1,4,4,US36467W1099,1,215,174.25,3,1218.3,0,0,0,0,0,0,1,0
523,193,20220328,2,4,4,US00165C1045,2,1403,26.6696,3,1218.3,0,0,0,0,0,0,1,0
524,193,20220328,3,4,4,US00165C1045,2,1,26.66,3,1218.3,0,0,0,0,0,0,1,0
525,193,20220328,4,5,5,US00165C1045,1,5,29.35,3,1218.3,0,0,0,0,0,0,1,0
526,193,20220328,5,5,5,US00165C1045,1,236,29.32,3,1218.3,0,0,0,0,0,0,1,0
527,193,20220328,40,23,23,US25460E5050,1,19,6.67,3,1218.3,0,0,0,0,0,0,1,0
528,193,20220328,7,5,5,US00165C1045,1,50,29.33,3,1218.3,0,0,0,0,0,0,1,0
